Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
0, 2, 14, 2, 45,0,1, 0.000
0, 2, 15, 0, 17,0,0, 0.000
0, 2, 16, 2, 49,1,0, 0.362
0, 2, 17, 0, 18,0,0, 0.000
0, 2, 18, 2, 31,1,1, 1.118
0, 2, 19, 0, 32,0,0, 0.000
0, 2, 20, 2, 30,1,1, 0.555
0, 2, 21, 1, 38,0,1, 0.000
0, 2, 22, 0, 21,0,0, 0.000
0, 2, 23, 1, 36,1,0, 1.029
0, 2, 24, 1, 41,1,0, 0.284
0, 2, 25, 1, 39,1,0, 1.349
0, 2, 26, 0, 29,0,0, 0.000
0, 2, 27, 1, 33,1,0, 0.506
0, 2, 28, 2, 47,0,1, 0.000
0, 2, 29, 2, 43,0,1, 0.000
0, 2, 30, 2, 52,1,0, 0.776
0, 2, 31, 1, 42,0,1, 0.000
0, 2, 32, 0, 22,0,0, 0.000
0, 2, 33, 2, 28,1,1, 1.197
0, 2, 34, 0, 20,0,0, 0.000
0, 2, 35, 2, 48,0,1, 0.000
0, 2, 36, 2, 44,0,1, 0.000
0, 2, 37, 0, 16,0,0, 0.000
0, 2, 38, 1, 14,1,1, 0.342
0, 2, 39, 2, 46,1,0, 0.481
1, 1, 0, 0, 17,0,0, 0.000
1, 1, 1, 0, 23,0,0, 0.000
1, 1, 2, 2, 51,1,0, 0.350
1, 1, 3, 0, 31,0,0, 0.000
1, 1, 4, 0, 22,0,0, 0.000
1, 1, 5, 2, 44,0,1, 0.000
1, 1, 6, 2, 45,1,0, 0.976
1, 1, 7, 1, 38,1,0, 0.361
1, 1, 8, 1, 35,0,1, 0.000
1, 1, 9, 2, 43,1,0, 0.375
1, 1, 10, 1, 33,0,1, 0.000
1, 1, 11, 2, 50,0,1, 0.000
1, 1, 12, 0, 18,0,0, 0.000
1, 1, 13, 0, 19,0,0, 0.000
1, 1, 14, 1, 36,1,0, 1.308
1, 1, 15, 0, 30,0,0, 0.000
1, 1, 16, 2, 48,1,0, 0.384
1, 1, 17, 0, 13,0,0, 0.000
1, 1, 18, 2, 49,1,0, 0.501
1, 1, 19, 0, 27,0,0, 0.000
1, 1, 20, 2, 52,1,0, 0.833
1, 1, 21, 1, 21,1,1, 1.424
1, 1, 22, 1, 15,1,1, 0.873
1, 1, 23, 2, 25,1,1, 0.433
1, 1, 24, 0, 24,0,0, 0.000
1, 1, 25, 1, 41,0,1, 0.000
1, 1, 26, 1, 20,1,1, 0.888
1, 1, 27, 0, 14,0,0, 0.000
1, 1, 28, 2, 47,0,1, 0.000
1, 1, 29, 0, 32,0,0, 0.000
1, 1, 30, 1, 37,0,1, 0.000
1, 1, 31, 0, 29,0,0, 0.000
1, 1, 32, 1, 42,1,0, 0.738
1, 1, 33, 1, 39,0,1, 0.000
1, 1, 34, 2, 46,0,1, 0.000
1, 1, 35, 1, 34,0,1, 0.000
1, 1, 36, 1, 40,1,0, 0.303
1, 1, 37, 2, 28,1,1, 0.393
1, 1, 38, 2, 26,1,1, 0.934
1, 1, 39, 0, 16,0,0, 0.000
5, 2, 0, 2, 49,0,1, 0.000
5, 2, 1, 1, 39,0,1, 0.000
5, 2, 2, 1, 16,1,1, 0.608
5, 2, 3, 0, 30,0,0, 0.000
5, 2, 4, 1, 33,1,0, 1.227
5, 2, 5, 2, 51,1,0, 0.476
5, 2, 6, 2, 48,0,1, 0.000
5, 2, 7, 2, 29,1,1, 1.061
5, 2, 8, 2, 44,0,1, 0.000
5, 2, 9, 2, 23,1,1, 0.566
5, 2, 10, 2, 45,0,1, 0.000
5, 2, 11, 0, 32,0,0, 0.000
5, 2, 12, 2, 52,1,0, 0.595
5, 2, 13, 0, 14,0,0, 0.000
5, 2, 14, 0, 31,0,0, 0.000
5, 2, 15, 0, 27,0,0, 0.000
5, 2, 16, 2, 25,1,1, 1.041
5, 2, 17, 2, 28,1,1, 0.319
5, 2, 18, 1, 35,1,0, 0.401
5, 2, 19, 0, 26,0,0, 0.000
5, 2, 20, 1, 38,0,1, 0.000
5, 2, 21, 1, 18,1,1, 0.228
5, 2, 22, 0, 19,0,0, 0.000
5, 2, 23, 1, 37,0,1, 0.000
5, 2, 24, 0, 20,0,0, 0.000
5, 2, 25, 2, 43,0,1, 0.000
5, 2, 26, 0, 21,0,0, 0.000
5, 2, 27, 2, 24,1,1, 0.456
5, 2, 28, 0, 15,0,0, 0.000
5, 2, 29, 2, 47,0,1, 0.000
5, 2, 30, 1, 40,1,0, 0.336
5, 2, 31, 1, 41,0,1, 0.000
5, 2, 32, 1, 17,1,1, 0.124
5, 2, 33, 1, 34,0,1, 0.000
5, 2, 34, 2, 50,1,0, 0.346
5, 2, 35, 1, 42,0,1, 0.000
5, 2, 36, 2, 46,0,1, 0.000
5, 2, 37, 1, 36,0,1, 0.000
5, 2, 38, 0, 22,0,0, 0.000
5, 2, 39, 0, 13,0,0, 0.000
4, 3, 0, 1, 39,0,1, 0.000
4, 3, 1, 2, 47,1,0, 0.398
4, 3, 2, 2, 46,1,0, 0.232
4, 3, 3, 0, 22,0,0, 0.000
4, 3, 4, 1, 33,0,1, 0.000
4, 3, 5, 0, 15,0,0, 0.000
4, 3, 6, 0, 30,0,0, 0.000
4, 3, 7, 1, 38,1,0, 0.820
4, 3, 8, 0, 26,0,0, 0.000
4, 3, 9, 1, 41,0,1, 0.000
4, 3, 10, 1, 37,0,1, 0.000
4, 3, 11, 1, 14,1,1, 0.700
4, 3, 12, 1, 40,1,0, 0.279
4, 3, 13, 0, 31,0,0, 0.000
4, 3, 14, 0, 18,0,0, 0.000
4, 3, 15, 1, 16,1,1, 0.559
4, 3, 16, 2, 51,0,1, 0.000
4, 3, 17, 2, 28,1,1, 1.106
4, 3, 18, 1, 34,1,0, 0.450
4, 3, 19, 0, 29,0,0, 0.000
4, 3, 20, 1, 36,1,0, 0.340
4, 3, 21, 2, 43,0,1, 0.000
4, 3, 22, 1, 35,1,0, 0.294
4, 3, 23, 0, 19,0,0, 0.000
4, 3, 24, 1, 20,1,1, 0.286
4, 3, 25, 2, 49,0,1, 0.000
4, 3, 26, 2, 45,0,1, 0.000
4, 3, 27, 2, 48,0,1, 0.000
4, 3, 28, 0, 13,0,0, 0.000
4, 3, 29, 2, 23,1,1, 0.297
4, 3, 30, 0, 25,0,0, 0.000
4, 3, 31, 2, 44,0,1, 0.000
4, 3, 32, 2, 24,1,1, 0.350
4, 3, 33, 0, 17,0,0, 0.000
4, 3, 34, 2, 50,0,1, 0.000
4, 3, 35, 2, 52,1,0, 0.238
4, 3, 36, 1, 42,0,1, 0.000
4, 3, 37, 0, 21,0,0, 0.000
4, 3, 38, 2, 27,1,1, 1.095
4, 3, 39, 2, 32,1,1, 0.546
