Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
0, 2, 0, 1, 20,1,1, 0.377
0, 2, 1, 1, 16,1,1, 0.349
0, 2, 2, 2, 44,0,1, 0.000
0, 2, 3, 2, 28,1,1, 0.420
0, 2, 4, 1, 35,0,1, 0.000
0, 2, 5, 2, 25,1,1, 0.477
0, 2, 6, 1, 15,1,1, 0.737
0, 2, 7, 2, 52,0,1, 0.000
0, 2, 8, 1, 39,1,0, 0.294
0, 2, 9, 1, 34,0,1, 0.000
0, 2, 10, 2, 32,1,1, 0.370
0, 2, 11, 2, 47,0,1, 0.000
0, 2, 12, 1, 17,1,1, 0.352
0, 2, 13, 2, 50,1,0, 0.528
0, 2, 14, 1, 36,1,0, 0.677
0, 2, 15, 2, 29,1,1, 0.409
0, 2, 16, 1, 13,1,1, 0.475
0, 2, 17, 1, 40,0,1, 0.000
0, 2, 18, 2, 26,1,1, 0.326
0, 2, 19, 2, 51,0,1, 0.000
0, 2, 20, 2, 45,1,0, 0.667
0, 2, 21, 2, 31,1,1, 0.492
0, 2, 22, 2, 24,0,0, 0.000
0, 2, 23, 2, 43,1,0, 0.753
0, 2, 24, 1, 37,0,1, 0.000
0, 2, 25, 2, 27,0,0, 0.000
0, 2, 26, 2, 30,1,1, 0.431
0, 2, 27, 1, 21,0,0, 0.000
0, 2, 28, 1, 18,1,1, 0.451
0, 2, 29, 1, 38,1,0, 0.690
0, 2, 30, 1, 42,1,0, 0.651
0, 2, 31, 2, 49,0,1, 0.000
0, 2, 32, 1, 19,1,1, 0.472
0, 2, 33, 1, 33,0,1, 0.000
0, 2, 34, 1, 22,1,1, 0.598
0, 2, 35, 2, 46,0,1, 0.000
0, 2, 36, 2, 48,0,1, 0.000
0, 2, 37, 2, 23,0,0, 0.000
0, 2, 38, 1, 41,0,1, 0.000
0, 2, 39, 1, 14,0,0, 0.000
2, 1, 0, 1, 36,1,0, 0.388
2, 1, 1, 2, 44,0,1, 0.000
2, 1, 2, 1, 15,0,0, 0.000
2, 1, 3, 2, 26,0,0, 0.000
2, 1, 4, 2, 51,0,1, 0.000
2, 1, 5, 1, 42,0,1, 0.000
2, 1, 6, 1, 40,0,1, 0.000
2, 1, 7, 2, 47,0,1, 0.000
2, 1, 8, 2, 28,1,1, 0.385
2, 1, 9, 1, 33,0,1, 0.000
2, 1, 10, 1, 16,0,0, 0.000
2, 1, 11, 2, 31,1,1, 0.843
2, 1, 12, 2, 49,1,0, 0.560
2, 1, 13, 2, 52,1,0, 0.436
2, 1, 14, 1, 21,1,1, 0.518
2, 1, 15, 2, 50,0,1, 0.000
2, 1, 16, 1, 38,0,1, 0.000
2, 1, 17, 2, 46,1,0, 1.236
2, 1, 18, 1, 19,0,0, 0.000
2, 1, 19, 1, 20,0,0, 0.000
2, 1, 20, 1, 13,0,0, 0.000
2, 1, 21, 2, 23,0,0, 0.000
2, 1, 22, 2, 45,1,0, 0.354
2, 1, 23, 2, 30,0,0, 0.000
2, 1, 24, 1, 18,1,1, 0.345
2, 1, 25, 1, 14,0,0, 0.000
2, 1, 26, 2, 29,0,0, 0.000
2, 1, 27, 1, 22,1,1, 0.361
2, 1, 28, 1, 34,1,0, 0.467
2, 1, 29, 2, 25,0,0, 0.000
2, 1, 30, 2, 43,0,1, 0.000
2, 1, 31, 2, 24,0,0, 0.000
2, 1, 32, 1, 41,0,1, 0.000
2, 1, 33, 1, 37,0,1, 0.000
2, 1, 34, 1, 35,1,0, 0.463
2, 1, 35, 2, 48,1,0, 0.880
2, 1, 36, 2, 27,0,0, 0.000
2, 1, 37, 1, 39,0,1, 0.000
2, 1, 38, 2, 32,0,0, 0.000
2, 1, 39, 1, 17,1,1, 0.817
4, 1, 0, 1, 20,1,1, 0.481
4, 1, 1, 2, 31,0,0, 0.000
4, 1, 2, 1, 19,0,0, 0.000
4, 1, 3, 2, 32,1,1, 1.212
4, 1, 4, 2, 46,0,1, 0.000
4, 1, 5, 1, 37,0,1, 0.000
4, 1, 6, 1, 33,0,1, 0.000
4, 1, 7, 1, 14,0,0, 0.000
4, 1, 8, 2, 48,0,1, 0.000
4, 1, 9, 2, 50,0,1, 0.000
4, 1, 10, 1, 17,0,0, 0.000
4, 1, 11, 2, 43,0,1, 0.000
4, 1, 12, 1, 36,1,0, 0.456
4, 1, 13, 2, 24,0,0, 0.000
4, 1, 14, 1, 34,0,1, 0.000
4, 1, 15, 1, 15,0,0, 0.000
4, 1, 16, 1, 40,0,1, 0.000
4, 1, 17, 2, 26,0,0, 0.000
4, 1, 18, 2, 51,1,0, 1.028
4, 1, 19, 2, 29,0,0, 0.000
4, 1, 20, 1, 13,0,0, 0.000
4, 1, 21, 2, 30,0,0, 0.000
4, 1, 22, 1, 41,0,1, 0.000
4, 1, 23, 1, 39,1,0, 0.321
4, 1, 24, 2, 45,0,1, 0.000
4, 1, 25, 2, 52,1,0, 0.389
4, 1, 26, 1, 22,0,0, 0.000
4, 1, 27, 1, 42,1,0, 0.498
4, 1, 28, 1, 35,1,0, 0.929
4, 1, 29, 2, 47,0,1, 0.000
4, 1, 30, 2, 27,0,0, 0.000
4, 1, 31, 2, 25,0,0, 0.000
4, 1, 32, 1, 16,1,1, 0.983
4, 1, 33, 1, 18,0,0, 0.000
4, 1, 34, 2, 44,1,0, 1.022
4, 1, 35, 2, 49,0,1, 0.000
4, 1, 36, 1, 38,1,0, 0.354
4, 1, 37, 1, 21,0,0, 0.000
4, 1, 38, 2, 23,0,0, 0.000
4, 1, 39, 2, 28,1,1, 0.366
5, 3, 0, 2, 45,1,0, 0.794
5, 3, 1, 1, 40,0,1, 0.000
5, 3, 2, 2, 24,1,1, 0.764
5, 3, 3, 1, 15,1,1, 0.618
5, 3, 4, 2, 27,0,0, 0.000
5, 3, 5, 1, 18,0,0, 0.000
5, 3, 6, 1, 14,0,0, 0.000
5, 3, 7, 1, 39,0,1, 0.000
5, 3, 8, 1, 21,0,0, 0.000
5, 3, 9, 2, 51,1,0, 0.680
5, 3, 10, 1, 42,0,1, 0.000
5, 3, 11, 2, 28,0,0, 0.000
5, 3, 12, 2, 50,0,1, 0.000
5, 3, 13, 1, 19,0,0, 0.000
5, 3, 14, 1, 22,0,0, 0.000
5, 3, 15, 1, 33,1,0, 0.408
5, 3, 16, 1, 38,0,1, 0.000
5, 3, 17, 2, 47,0,1, 0.000
5, 3, 18, 2, 46,0,1, 0.000
5, 3, 19, 2, 30,0,0, 0.000
5, 3, 20, 1, 13,0,0, 0.000
5, 3, 21, 2, 23,1,1, 0.485
5, 3, 22, 2, 48,0,1, 0.000
5, 3, 23, 1, 35,0,1, 0.000
5, 3, 24, 2, 29,0,0, 0.000
5, 3, 25, 1, 20,0,0, 0.000
5, 3, 26, 1, 41,0,1, 0.000
5, 3, 27, 2, 44,1,0, 0.454
5, 3, 28, 1, 37,1,0, 0.659
5, 3, 29, 2, 32,0,0, 0.000
5, 3, 30, 2, 43,1,0, 0.512
5, 3, 31, 2, 49,0,1, 0.000
5, 3, 32, 2, 26,0,0, 0.000
5, 3, 33, 2, 52,1,0, 0.487
5, 3, 34, 1, 34,0,1, 0.000
5, 3, 35, 1, 17,1,1, 0.591
5, 3, 36, 2, 31,0,0, 0.000
5, 3, 37, 2, 25,0,0, 0.000
5, 3, 38, 1, 16,0,0, 0.000
5, 3, 39, 1, 36,0,1, 0.000
3, 2, 0, 1, 41,0,1, 0.000
3, 2, 1, 1, 20,0,0, 0.000
3, 2, 2, 2, 26,0,0, 0.000
3, 2, 3, 2, 28,1,1, 0.419
3, 2, 4, 2, 51,0,1, 0.000
3, 2, 5, 2, 48,0,1, 0.000
3, 2, 6, 2, 30,0,0, 0.000
3, 2, 7, 1, 34,1,0, 0.384
3, 2, 8, 1, 36,1,0, 0.431
3, 2, 9, 2, 43,0,1, 0.000
3, 2, 10, 1, 16,1,1, 0.341
3, 2, 11, 1, 18,1,1, 0.585
3, 2, 12, 1, 14,0,0, 0.000
3, 2, 13, 1, 37,0,1, 0.000
3, 2, 14, 2, 44,0,1, 0.000
3, 2, 15, 1, 13,0,0, 0.000
3, 2, 16, 1, 38,0,1, 0.000
3, 2, 17, 2, 27,0,0, 0.000
3, 2, 18, 2, 24,1,1, 0.381
3, 2, 19, 2, 32,0,0, 0.000
3, 2, 20, 2, 52,0,1, 0.000
3, 2, 21, 1, 40,0,1, 0.000
3, 2, 22, 1, 35,0,1, 0.000
3, 2, 23, 1, 39,0,1, 0.000
3, 2, 24, 2, 47,0,1, 0.000
3, 2, 25, 1, 17,1,1, 0.373
3, 2, 26, 2, 46,0,1, 0.000
3, 2, 27, 2, 29,0,0, 0.000
3, 2, 28, 1, 22,1,1, 0.401
3, 2, 29, 2, 31,0,0, 0.000
3, 2, 30, 1, 19,1,1, 0.570
3, 2, 31, 2, 45,0,1, 0.000
3, 2, 32, 2, 23,0,0, 0.000
3, 2, 33, 2, 50,1,0, 0.820
3, 2, 34, 1, 21,0,0, 0.000
3, 2, 35, 2, 49,1,0, 0.703
3, 2, 36, 1, 42,0,1, 0.000
3, 2, 37, 1, 15,1,1, 0.515
3, 2, 38, 1, 33,0,1, 0.000
3, 2, 39, 2, 25,1,1, 0.506
1, 3, 0, 2, 26,1,1, 0.428
1, 3, 1, 2, 50,0,1, 0.000
1, 3, 2, 2, 32,0,0, 0.000
1, 3, 3, 2, 51,0,1, 0.000
1, 3, 4, 1, 19,1,1, 0.358
1, 3, 5, 2, 28,1,1, 0.540
1, 3, 6, 1, 35,0,1, 0.000
1, 3, 7, 1, 40,0,1, 0.000
1, 3, 8, 1, 18,1,1, 0.532
1, 3, 9, 1, 17,0,0, 0.000
1, 3, 10, 1, 39,1,0, 0.291
1, 3, 11, 2, 27,0,0, 0.000
1, 3, 12, 1, 14,0,0, 0.000
1, 3, 13, 1, 37,0,1, 0.000
1, 3, 14, 1, 21,1,1, 0.369
1, 3, 15, 2, 49,1,0, 0.351
1, 3, 16, 1, 22,0,0, 0.000
1, 3, 17, 2, 24,0,0, 0.000
1, 3, 18, 2, 29,0,0, 0.000
1, 3, 19, 1, 33,0,1, 0.000
1, 3, 20, 1, 42,1,0, 0.463
1, 3, 21, 2, 52,1,0, 0.515
1, 3, 22, 2, 44,1,0, 0.634
1, 3, 23, 2, 46,0,1, 0.000
1, 3, 24, 2, 48,0,1, 0.000
1, 3, 25, 2, 30,1,1, 0.382
1, 3, 26, 1, 15,1,1, 1.307
1, 3, 27, 1, 34,1,0, 0.380
1, 3, 28, 2, 25,1,1, 0.536
1, 3, 29, 1, 16,0,0, 0.000
1, 3, 30, 2, 43,0,1, 0.000
1, 3, 31, 1, 38,0,1, 0.000
1, 3, 32, 2, 23,0,0, 0.000
1, 3, 33, 1, 13,0,0, 0.000
1, 3, 34, 1, 36,1,0, 0.643
1, 3, 35, 1, 20,0,0, 0.000
1, 3, 36, 2, 47,0,1, 0.000
1, 3, 37, 2, 45,0,1, 0.000
1, 3, 38, 2, 31,0,0, 0.000
1, 3, 39, 1, 41,1,0, 0.573
