Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
2, 1, 8, 1, 21,0,0, 0.000
2, 1, 9, 1, 20,0,0, 0.000
2, 1, 10, 2, 26,1,1, 0.544
2, 1, 11, 1, 39,1,0, 0.768
2, 1, 12, 1, 13,0,0, 0.000
2, 1, 13, 2, 46,1,0, 0.493
2, 1, 14, 1, 33,0,1, 0.000
2, 1, 15, 2, 47,0,1, 0.000
2, 1, 16, 1, 14,0,0, 0.000
2, 1, 17, 2, 25,1,1, 0.365
2, 1, 18, 2, 24,1,1, 0.843
2, 1, 19, 2, 32,0,0, 0.000
2, 1, 20, 1, 38,0,1, 0.000
2, 1, 21, 1, 35,0,1, 0.000
2, 1, 22, 1, 37,0,1, 0.000
2, 1, 23, 1, 19,0,0, 0.000
2, 1, 24, 2, 27,1,1, 0.392
2, 1, 25, 1, 17,0,0, 0.000
2, 1, 26, 1, 36,0,1, 0.000
2, 1, 27, 1, 16,0,0, 0.000
2, 1, 28, 2, 30,1,1, 0.393
2, 1, 29, 2, 51,0,1, 0.000
2, 1, 30, 2, 49,1,0, 0.943
2, 1, 31, 2, 52,0,1, 0.000
2, 1, 32, 1, 18,1,1, 0.109
2, 1, 33, 2, 43,0,1, 0.000
2, 1, 34, 2, 45,1,0, 0.499
2, 1, 35, 2, 50,0,1, 0.000
2, 1, 36, 2, 31,1,1, 0.552
2, 1, 37, 2, 48,0,1, 0.000
2, 1, 38, 2, 23,0,0, 0.000
2, 1, 39, 2, 44,0,1, 0.000
4, 1, 0, 1, 21,1,1, 0.825
4, 1, 1, 2, 48,1,0, 0.479
4, 1, 2, 1, 16,0,0, 0.000
4, 1, 3, 1, 36,0,1, 0.000
4, 1, 4, 2, 45,0,1, 0.000
4, 1, 5, 1, 17,0,0, 0.000
4, 1, 6, 2, 28,1,1, 0.538
4, 1, 7, 1, 14,0,0, 0.000
4, 1, 8, 2, 27,1,1, 0.426
4, 1, 9, 1, 34,0,1, 0.000
4, 1, 10, 2, 25,0,0, 0.000
4, 1, 11, 2, 24,0,0, 0.000
4, 1, 12, 2, 23,0,0, 0.000
4, 1, 13, 2, 51,1,0, 0.692
4, 1, 14, 2, 47,0,1, 0.000
4, 1, 15, 2, 43,0,1, 0.000
4, 1, 16, 1, 42,0,1, 0.000
4, 1, 17, 1, 22,0,0, 0.000
4, 1, 18, 2, 30,0,0, 0.000
4, 1, 19, 2, 52,1,0, 0.549
4, 1, 20, 1, 33,0,1, 0.000
4, 1, 21, 1, 35,0,1, 0.000
4, 1, 22, 1, 15,0,0, 0.000
4, 1, 23, 1, 39,0,1, 0.000
4, 1, 24, 1, 37,0,1, 0.000
4, 1, 25, 1, 38,1,0, 0.530
4, 1, 26, 2, 49,0,1, 0.000
4, 1, 27, 1, 18,0,0, 0.000
4, 1, 28, 1, 20,0,0, 0.000
4, 1, 29, 1, 13,0,0, 0.000
4, 1, 30, 1, 19,0,0, 0.000
4, 1, 31, 2, 50,1,0, 0.474
4, 1, 32, 1, 40,0,1, 0.000
4, 1, 33, 1, 41,0,1, 0.000
4, 1, 34, 2, 46,0,1, 0.000
4, 1, 35, 2, 44,1,0, 0.604
4, 1, 36, 2, 31,0,0, 0.000
4, 1, 37, 2, 26,0,0, 0.000
4, 1, 38, 2, 29,0,0, 0.000
4, 1, 39, 2, 32,1,1, 0.427
1, 3, 0, 1, 18,1,1, 0.405
1, 3, 1, 2, 26,1,1, 0.387
1, 3, 2, 1, 22,0,0, 0.000
1, 3, 3, 1, 19,1,1, 0.359
1, 3, 4, 2, 51,0,1, 0.000
1, 3, 5, 2, 31,1,1, 0.378
1, 3, 6, 1, 42,0,1, 0.000
1, 3, 7, 2, 27,0,0, 0.000
1, 3, 8, 2, 49,0,1, 0.000
1, 3, 9, 1, 35,0,1, 0.000
1, 3, 10, 2, 24,0,0, 0.000
1, 3, 11, 1, 34,1,0, 0.744
1, 3, 12, 2, 45,1,0, 0.946
1, 3, 13, 2, 29,0,0, 0.000
1, 3, 14, 2, 47,0,1, 0.000
1, 3, 15, 1, 38,0,1, 0.000
1, 3, 16, 1, 37,0,1, 0.000
1, 3, 17, 1, 40,0,1, 0.000
1, 3, 18, 1, 17,1,1, 0.315
1, 3, 19, 1, 16,1,1, 0.380
1, 3, 20, 2, 32,0,0, 0.000
1, 3, 21, 2, 28,1,1, 0.455
1, 3, 22, 1, 33,0,1, 0.000
1, 3, 23, 1, 41,1,0, 0.378
1, 3, 24, 2, 30,1,1, 0.583
1, 3, 25, 2, 52,0,1, 0.000
1, 3, 26, 2, 44,0,1, 0.000
1, 3, 27, 1, 36,0,1, 0.000
1, 3, 28, 1, 15,1,1, 0.472
1, 3, 29, 2, 50,0,1, 0.000
1, 3, 30, 2, 23,1,1, 0.335
1, 3, 31, 1, 14,0,0, 0.000
1, 3, 32, 1, 20,1,1, 0.335
1, 3, 33, 1, 39,1,0, 0.498
1, 3, 34, 2, 25,0,0, 0.000
1, 3, 35, 1, 13,0,0, 0.000
1, 3, 36, 1, 21,1,1, 0.443
1, 3, 37, 2, 43,1,0, 0.422
1, 3, 38, 2, 46,0,1, 0.000
1, 3, 39, 2, 48,0,1, 0.000
