Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
5, 2, 39, 1, 35,1,0, 0.912
2, 1, 0, 1, 36,0,1, 0.000
2, 1, 1, 2, 32,1,1, 0.260
2, 1, 2, 2, 24,1,1, 0.412
2, 1, 3, 1, 13,1,1, 0.763
2, 1, 4, 1, 41,1,0, 0.442
2, 1, 5, 2, 43,0,1, 0.000
2, 1, 6, 2, 49,1,0, 0.238
2, 1, 7, 2, 50,0,1, 0.000
2, 1, 8, 1, 21,1,1, 0.539
2, 1, 9, 1, 17,0,0, 0.000
2, 1, 10, 1, 34,0,1, 0.000
2, 1, 11, 1, 15,1,1, 0.261
2, 1, 12, 2, 48,1,0, 0.986
2, 1, 13, 2, 45,0,1, 0.000
2, 1, 14, 2, 52,0,1, 0.000
2, 1, 15, 1, 16,1,1, 0.406
2, 1, 16, 1, 33,1,0, 0.559
2, 1, 17, 2, 25,1,1, 0.258
2, 1, 18, 2, 44,0,1, 0.000
2, 1, 19, 1, 39,0,1, 0.000
2, 1, 20, 1, 18,1,1, 0.650
2, 1, 21, 1, 40,1,0, 0.394
2, 1, 22, 2, 30,1,1, 0.419
2, 1, 23, 2, 29,1,1, 0.251
2, 1, 24, 1, 19,1,1, 0.358
2, 1, 25, 1, 37,0,1, 0.000
2, 1, 26, 1, 35,1,0, 0.986
2, 1, 27, 1, 42,0,1, 0.000
2, 1, 28, 1, 20,1,1, 0.962
2, 1, 29, 1, 38,0,1, 0.000
2, 1, 30, 1, 22,0,0, 0.000
2, 1, 31, 2, 47,0,1, 0.000
2, 1, 32, 2, 31,1,1, 0.777
2, 1, 33, 2, 27,1,1, 0.310
2, 1, 34, 2, 26,1,1, 0.289
2, 1, 35, 2, 46,0,1, 0.000
2, 1, 36, 2, 28,1,1, 0.537
2, 1, 37, 1, 14,0,0, 0.000
2, 1, 38, 2, 23,1,1, 0.536
2, 1, 39, 2, 51,0,1, 0.000
1, 3, 0, 1, 13,1,1, 0.261
1, 3, 1, 1, 18,1,1, 0.234
1, 3, 2, 1, 33,0,1, 0.000
1, 3, 3, 1, 36,0,1, 0.000
1, 3, 4, 2, 31,1,1, 0.297
1, 3, 5, 1, 40,0,1, 0.000
1, 3, 6, 1, 20,1,1, 0.272
1, 3, 7, 1, 41,0,1, 0.000
1, 3, 8, 2, 49,1,0, 0.266
1, 3, 9, 2, 28,1,1, 0.313
1, 3, 10, 1, 39,1,0, 0.967
1, 3, 11, 1, 19,1,1, 0.264
1, 3, 12, 1, 14,1,1, 0.265
1, 3, 13, 2, 46,0,1, 0.000
1, 3, 14, 2, 45,0,1, 0.000
1, 3, 15, 1, 34,1,0, 0.829
1, 3, 16, 2, 47,0,1, 0.000
1, 3, 17, 1, 21,1,1, 0.264
1, 3, 18, 1, 37,0,1, 0.000
1, 3, 19, 2, 43,1,0, 0.454
1, 3, 20, 2, 30,1,1, 0.300
1, 3, 21, 2, 23,0,0, 0.000
1, 3, 22, 2, 25,1,1, 0.266
1, 3, 23, 2, 50,1,0, 0.242
1, 3, 24, 1, 17,1,1, 0.597
1, 3, 25, 1, 15,1,1, 0.263
1, 3, 26, 2, 32,1,1, 0.436
1, 3, 27, 2, 51,0,1, 0.000
1, 3, 28, 2, 29,1,1, 0.804
1, 3, 29, 2, 52,0,1, 0.000
1, 3, 30, 2, 26,0,0, 0.000
1, 3, 31, 2, 48,1,0, 0.500
1, 3, 32, 1, 35,0,1, 0.000
1, 3, 33, 2, 44,0,1, 0.000
1, 3, 34, 2, 24,1,1, 0.451
1, 3, 35, 1, 42,0,1, 0.000
1, 3, 36, 1, 22,1,1, 0.282
1, 3, 37, 1, 16,1,1, 0.320
1, 3, 38, 2, 27,1,1, 0.265
1, 3, 39, 1, 38,0,1, 0.000
0, 2, 0, 2, 26,1,1, 0.296
0, 2, 1, 2, 44,0,1, 0.000
0, 2, 2, 1, 19,1,1, 0.338
0, 2, 3, 1, 37,0,1, 0.000
0, 2, 4, 2, 31,1,1, 0.278
0, 2, 5, 1, 34,0,1, 0.000
0, 2, 6, 1, 35,0,1, 0.000
0, 2, 7, 2, 24,1,1, 0.426
0, 2, 8, 2, 49,1,0, 0.290
0, 2, 9, 1, 18,1,1, 0.263
0, 2, 10, 1, 16,1,1, 0.239
0, 2, 11, 1, 13,1,1, 0.866
0, 2, 12, 1, 41,1,0, 0.743
0, 2, 13, 2, 28,1,1, 0.249
0, 2, 14, 2, 23,0,0, 0.000
0, 2, 15, 1, 17,1,1, 0.225
0, 2, 16, 2, 52,1,0, 0.232
0, 2, 17, 2, 45,0,1, 0.000
0, 2, 18, 2, 30,1,1, 0.305
0, 2, 19, 1, 15,1,1, 0.457
0, 2, 20, 2, 51,0,1, 0.000
0, 2, 21, 1, 22,1,1, 0.229
0, 2, 22, 2, 32,1,1, 0.240
0, 2, 23, 1, 21,0,0, 0.000
0, 2, 24, 1, 42,1,0, 0.971
0, 2, 25, 2, 29,1,1, 0.321
0, 2, 26, 1, 33,0,1, 0.000
0, 2, 27, 2, 27,1,1, 0.732
0, 2, 28, 1, 40,0,1, 0.000
0, 2, 29, 2, 50,1,0, 0.538
0, 2, 30, 2, 25,1,1, 0.281
0, 2, 31, 1, 36,1,0, 0.657
0, 2, 32, 2, 46,0,1, 0.000
0, 2, 33, 1, 39,0,1, 0.000
0, 2, 34, 2, 47,0,1, 0.000
0, 2, 35, 2, 48,1,0, 1.281
0, 2, 36, 2, 43,0,1, 0.000
0, 2, 37, 1, 14,1,1, 0.498
0, 2, 38, 1, 20,0,0, 0.000
0, 2, 39, 1, 38,0,1, 0.000
