Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
5.0,3.0,14.0,1.0,34.0,0.0,1.0,0.0
5.0,3.0,15.0,2.0,30.0,0.0,0.0,0.0
5.0,3.0,16.0,2.0,27.0,0.0,0.0,0.0
5.0,3.0,17.0,1.0,33.0,0.0,1.0,0.0
5.0,3.0,18.0,1.0,21.0,0.0,0.0,0.0
5.0,3.0,19.0,2.0,26.0,1.0,1.0,0.642
5.0,3.0,20.0,2.0,45.0,0.0,1.0,0.0
5.0,3.0,21.0,2.0,48.0,1.0,0.0,1.1840000000000002
5.0,3.0,22.0,1.0,38.0,1.0,0.0,0.5579999999999999
5.0,3.0,23.0,1.0,37.0,0.0,1.0,0.0
5.0,3.0,24.0,1.0,41.0,0.0,1.0,0.0
5.0,3.0,25.0,2.0,44.0,0.0,1.0,0.0
5.0,3.0,26.0,1.0,13.0,0.0,0.0,0.0
5.0,3.0,27.0,1.0,15.0,1.0,1.0,0.386
5.0,3.0,28.0,2.0,43.0,0.0,1.0,0.0
5.0,3.0,29.0,1.0,17.0,0.0,0.0,0.0
5.0,3.0,30.0,1.0,42.0,0.0,1.0,0.0
5.0,3.0,31.0,2.0,50.0,0.0,1.0,0.0
5.0,3.0,32.0,2.0,46.0,0.0,1.0,0.0
5.0,3.0,33.0,1.0,35.0,0.0,1.0,0.0
5.0,3.0,34.0,2.0,23.0,1.0,1.0,0.992
5.0,3.0,35.0,2.0,31.0,0.0,0.0,0.0
5.0,3.0,36.0,1.0,36.0,0.0,1.0,0.0
5.0,3.0,37.0,1.0,20.0,0.0,0.0,0.0
5.0,3.0,38.0,1.0,16.0,0.0,0.0,0.0
5.0,3.0,39.0,2.0,29.0,0.0,0.0,0.0
