Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
1, 2, 0, 1, 18,0,0, 0.000
1, 2, 1, 2, 45,0,1, 0.000
1, 2, 2, 1, 19,0,0, 0.000
1, 2, 3, 1, 20,0,0, 0.000
1, 2, 4, 2, 50,1,0, 0.843
1, 2, 5, 1, 33,0,1, 0.000
1, 2, 6, 1, 13,0,0, 0.000
1, 2, 7, 2, 46,0,1, 0.000
1, 2, 8, 1, 36,1,0, 0.357
1, 2, 9, 2, 30,0,0, 0.000
1, 2, 10, 1, 21,1,1, 0.689
1, 2, 11, 2, 44,0,1, 0.000
1, 2, 12, 1, 38,0,1, 0.000
1, 2, 13, 1, 37,0,1, 0.000
1, 2, 14, 1, 15,1,1, 0.497
1, 2, 15, 2, 26,1,1, 0.449
1, 2, 16, 2, 51,0,1, 0.000
1, 2, 17, 2, 27,0,0, 0.000
1, 2, 18, 2, 32,0,0, 0.000
1, 2, 19, 1, 39,0,1, 0.000
1, 2, 20, 1, 42,1,0, 0.305
1, 2, 21, 2, 24,0,0, 0.000
1, 2, 22, 2, 31,1,1, 0.805
1, 2, 23, 1, 22,1,1, 0.375
1, 2, 24, 1, 17,1,1, 0.617
1, 2, 25, 2, 25,1,1, 0.427
1, 2, 26, 1, 34,1,0, 1.433
1, 2, 27, 2, 23,1,1, 0.415
1, 2, 28, 2, 49,1,0, 0.653
1, 2, 29, 2, 43,1,0, 1.001
1, 2, 30, 1, 40,0,1, 0.000
1, 2, 31, 2, 29,0,0, 0.000
1, 2, 32, 2, 48,1,0, 0.703
1, 2, 33, 2, 52,0,1, 0.000
1, 2, 34, 2, 47,1,0, 0.843
1, 2, 35, 1, 41,1,0, 0.567
1, 2, 36, 2, 28,1,1, 0.449
1, 2, 37, 1, 14,0,0, 0.000
1, 2, 38, 1, 35,1,0, 0.887
1, 2, 39, 1, 16,1,1, 0.351
2, 3, 0, 1, 33,0,1, 0.000
2, 3, 1, 2, 43,0,1, 0.000
2, 3, 2, 1, 35,1,0, 0.473
2, 3, 3, 2, 47,0,1, 0.000
2, 3, 4, 1, 38,0,1, 0.000
2, 3, 5, 1, 40,0,1, 0.000
2, 3, 6, 2, 29,0,0, 0.000
2, 3, 7, 2, 50,0,1, 0.000
2, 3, 8, 1, 13,0,0, 0.000
2, 3, 9, 2, 44,1,0, 0.967
2, 3, 10, 2, 51,0,1, 0.000
2, 3, 11, 2, 27,1,1, 0.449
2, 3, 12, 2, 48,1,0, 0.895
2, 3, 13, 1, 18,1,1, 1.029
2, 3, 14, 2, 23,0,0, 0.000
2, 3, 15, 2, 49,0,1, 0.000
2, 3, 16, 2, 32,0,0, 0.000
2, 3, 17, 1, 42,0,1, 0.000
2, 3, 18, 1, 14,0,0, 0.000
2, 3, 19, 1, 34,0,1, 0.000
2, 3, 20, 1, 15,1,1, 0.479
2, 3, 21, 1, 21,1,1, 0.617
2, 3, 22, 1, 37,1,0, 0.773
2, 3, 23, 2, 26,0,0, 0.000
2, 3, 24, 1, 36,0,1, 0.000
2, 3, 25, 2, 24,0,0, 0.000
2, 3, 26, 2, 52,0,1, 0.000
2, 3, 27, 2, 28,1,1, 0.703
2, 3, 28, 1, 22,0,0, 0.000
2, 3, 29, 2, 31,0,0, 0.000
2, 3, 30, 2, 30,1,1, 0.421
2, 3, 31, 1, 17,0,0, 0.000
2, 3, 32, 1, 41,1,0, 0.561
2, 3, 33, 1, 19,0,0, 0.000
2, 3, 34, 1, 39,0,1, 0.000
2, 3, 35, 2, 46,0,1, 0.000
2, 3, 36, 2, 45,1,0, 0.715
2, 3, 37, 2, 25,0,0, 0.000
2, 3, 38, 1, 20,0,0, 0.000
2, 3, 39, 1, 16,1,1, 0.469
3, 1, 0, 2, 45,1,0, 0.433
3, 1, 1, 1, 42,1,0, 0.761
3, 1, 2, 1, 36,1,0, 0.965
3, 1, 3, 2, 27,0,0, 0.000
3, 1, 4, 2, 48,0,1, 0.000
3, 1, 5, 2, 25,1,1, 1.189
3, 1, 6, 1, 22,0,0, 0.000
3, 1, 7, 2, 51,1,0, 1.289
3, 1, 8, 2, 23,1,1, 0.573
3, 1, 9, 1, 16,1,1, 0.439
3, 1, 10, 2, 26,1,1, 0.679
3, 1, 11, 1, 18,0,0, 0.000
3, 1, 12, 2, 44,0,1, 0.000
3, 1, 13, 1, 17,1,1, 0.561
3, 1, 14, 2, 52,0,1, 0.000
3, 1, 15, 1, 41,0,1, 0.000
3, 1, 16, 2, 43,0,1, 0.000
3, 1, 17, 1, 34,0,1, 0.000
3, 1, 18, 2, 46,0,1, 0.000
3, 1, 19, 2, 47,0,1, 0.000
3, 1, 20, 1, 33,0,1, 0.000
3, 1, 21, 2, 32,0,0, 0.000
3, 1, 22, 1, 37,0,1, 0.000
3, 1, 23, 1, 14,0,0, 0.000
3, 1, 24, 2, 50,0,1, 0.000
3, 1, 25, 2, 49,0,1, 0.000
3, 1, 26, 1, 21,0,0, 0.000
3, 1, 27, 1, 39,0,1, 0.000
3, 1, 28, 1, 35,0,1, 0.000
3, 1, 29, 2, 31,1,1, 0.647
3, 1, 30, 1, 40,0,1, 0.000
3, 1, 31, 2, 28,0,0, 0.000
3, 1, 32, 2, 30,0,0, 0.000
3, 1, 33, 1, 38,1,0, 0.415
3, 1, 34, 1, 20,1,1, 0.503
3, 1, 35, 1, 13,0,0, 0.000
3, 1, 36, 2, 24,1,1, 0.251
3, 1, 37, 1, 19,0,0, 0.000
3, 1, 38, 2, 29,0,0, 0.000
3, 1, 39, 1, 15,1,1, 0.333
0, 1, 0, 2, 51,0,1, 0.000
0, 1, 1, 2, 32,1,1, 0.381
0, 1, 2, 2, 30,1,1, 0.753
0, 1, 3, 2, 45,0,1, 0.000
0, 1, 4, 2, 28,1,1, 0.407
0, 1, 5, 2, 23,1,1, 0.499
0, 1, 6, 2, 43,0,1, 0.000
0, 1, 7, 1, 36,1,0, 0.295
0, 1, 8, 2, 25,1,1, 0.651
0, 1, 9, 1, 22,1,1, 0.347
0, 1, 10, 1, 15,1,1, 0.683
0, 1, 11, 1, 19,1,1, 0.299
0, 1, 12, 1, 37,0,1, 0.000
0, 1, 13, 1, 34,1,0, 0.311
0, 1, 14, 1, 14,0,0, 0.000
0, 1, 15, 1, 42,0,1, 0.000
0, 1, 16, 1, 21,0,0, 0.000
0, 1, 17, 1, 35,0,1, 0.000
0, 1, 18, 2, 46,1,0, 0.825
0, 1, 19, 2, 31,0,0, 0.000
0, 1, 20, 2, 26,0,0, 0.000
0, 1, 21, 2, 29,1,1, 0.229
0, 1, 22, 1, 20,0,0, 0.000
0, 1, 23, 1, 17,1,1, 0.699
0, 1, 24, 2, 27,1,1, 0.581
0, 1, 25, 1, 13,0,0, 0.000
0, 1, 26, 1, 39,0,1, 0.000
0, 1, 27, 1, 41,1,0, 0.359
0, 1, 28, 1, 33,0,1, 0.000
0, 1, 29, 1, 16,1,1, 0.501
0, 1, 30, 2, 50,0,1, 0.000
0, 1, 31, 1, 38,0,1, 0.000
0, 1, 32, 1, 18,0,0, 0.000
0, 1, 33, 2, 52,0,1, 0.000
0, 1, 34, 2, 49,0,1, 0.000
0, 1, 35, 1, 40,0,1, 0.000
0, 1, 36, 2, 24,0,0, 0.000
0, 1, 37, 2, 47,0,1, 0.000
0, 1, 38, 2, 44,0,1, 0.000
0, 1, 39, 2, 48,0,1, 0.000
5, 2, 0, 2, 24,1,1, 0.671
5, 2, 1, 2, 27,1,1, 0.413
5, 2, 2, 1, 22,0,0, 0.000
5, 2, 3, 1, 36,1,0, 0.619
5, 2, 4, 2, 25,1,1, 0.699
5, 2, 5, 2, 23,0,0, 0.000
5, 2, 6, 1, 42,0,1, 0.000
5, 2, 7, 2, 30,0,0, 0.000
5, 2, 8, 1, 21,0,0, 0.000
