Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
5, 1, 25, 2, 51,0,1, 0.000
5, 1, 26, 2, 28,0,0, 0.000
5, 1, 27, 1, 17,0,0, 0.000
5, 1, 28, 2, 29,1,1, 1.037
5, 1, 29, 2, 44,0,1, 0.000
5, 1, 30, 1, 36,0,1, 0.000
5, 1, 31, 1, 41,0,1, 0.000
5, 1, 32, 2, 43,0,1, 0.000
5, 1, 33, 2, 52,0,1, 0.000
5, 1, 34, 2, 30,0,0, 0.000
5, 1, 35, 2, 49,0,1, 0.000
5, 1, 36, 1, 38,1,0, 0.539
5, 1, 37, 2, 24,0,0, 0.000
5, 1, 38, 2, 50,0,1, 0.000
5, 1, 39, 1, 42,0,1, 0.000
3, 2, 0, 2, 29,0,0, 0.000
3, 2, 1, 2, 23,0,0, 0.000
3, 2, 2, 2, 45,0,1, 0.000
3, 2, 3, 2, 27,0,0, 0.000
3, 2, 4, 2, 24,0,0, 0.000
3, 2, 5, 2, 32,0,0, 0.000
3, 2, 6, 2, 46,0,1, 0.000
3, 2, 7, 1, 41,0,1, 0.000
3, 2, 8, 2, 49,1,0, 0.694
3, 2, 9, 2, 44,0,1, 0.000
3, 2, 10, 2, 50,1,0, 0.478
3, 2, 11, 2, 47,0,1, 0.000
3, 2, 12, 1, 37,0,1, 0.000
3, 2, 13, 2, 26,0,0, 0.000
3, 2, 14, 2, 28,0,0, 0.000
3, 2, 15, 1, 40,0,1, 0.000
3, 2, 16, 1, 18,0,0, 0.000
3, 2, 17, 2, 30,0,0, 0.000
3, 2, 18, 1, 20,1,1, 0.309
3, 2, 19, 2, 51,0,1, 0.000
3, 2, 20, 1, 35,1,0, 0.482
3, 2, 21, 1, 19,1,1, 0.765
3, 2, 22, 1, 14,0,0, 0.000
3, 2, 23, 2, 43,0,1, 0.000
3, 2, 24, 1, 34,1,0, 0.323
3, 2, 25, 2, 25,0,0, 0.000
3, 2, 26, 1, 15,1,1, 0.606
3, 2, 27, 1, 22,0,0, 0.000
3, 2, 28, 1, 42,0,1, 0.000
3, 2, 29, 1, 38,1,0, 0.354
3, 2, 30, 1, 13,0,0, 0.000
3, 2, 31, 1, 17,1,1, 0.389
3, 2, 32, 1, 36,0,1, 0.000
3, 2, 33, 1, 21,0,0, 0.000
3, 2, 34, 1, 33,0,1, 0.000
3, 2, 35, 1, 39,1,0, 0.546
3, 2, 36, 1, 16,0,0, 0.000
3, 2, 37, 2, 31,1,1, 0.368
3, 2, 38, 2, 52,0,1, 0.000
3, 2, 39, 2, 48,0,1, 0.000
0, 2, 0, 1, 22,0,0, 0.000
0, 2, 1, 2, 44,0,1, 0.000
0, 2, 2, 1, 17,1,1, 0.580
0, 2, 3, 1, 40,0,1, 0.000
0, 2, 4, 2, 51,0,1, 0.000
0, 2, 5, 2, 25,1,1, 0.448
0, 2, 6, 2, 31,0,0, 0.000
0, 2, 7, 2, 52,1,0, 0.608
0, 2, 8, 1, 42,1,0, 0.399
0, 2, 9, 2, 32,0,0, 0.000
0, 2, 10, 2, 26,0,0, 0.000
0, 2, 11, 2, 24,0,0, 0.000
0, 2, 12, 2, 46,0,1, 0.000
0, 2, 13, 1, 21,0,0, 0.000
0, 2, 14, 2, 49,0,1, 0.000
0, 2, 15, 1, 35,0,1, 0.000
0, 2, 16, 1, 14,1,1, 0.310
0, 2, 17, 1, 38,0,1, 0.000
0, 2, 18, 1, 33,0,1, 0.000
0, 2, 19, 1, 16,0,0, 0.000
0, 2, 20, 1, 18,1,1, 0.351
0, 2, 21, 2, 30,1,1, 0.345
0, 2, 22, 2, 28,1,1, 0.872
0, 2, 23, 2, 50,0,1, 0.000
0, 2, 24, 2, 43,0,1, 0.000
0, 2, 25, 2, 47,1,0, 0.762
0, 2, 26, 1, 41,1,0, 0.283
0, 2, 27, 1, 13,1,1, 0.396
0, 2, 28, 1, 39,1,0, 0.624
0, 2, 29, 2, 45,1,0, 0.374
0, 2, 30, 1, 19,0,0, 0.000
0, 2, 31, 2, 27,0,0, 0.000
0, 2, 32, 1, 34,1,0, 0.899
0, 2, 33, 2, 48,0,1, 0.000
0, 2, 34, 1, 37,0,1, 0.000
0, 2, 35, 2, 29,1,1, 0.376
0, 2, 36, 1, 15,0,0, 0.000
0, 2, 37, 2, 23,0,0, 0.000
0, 2, 38, 1, 20,0,0, 0.000
0, 2, 39, 1, 36,0,1, 0.000
2, 1, 0, 1, 40,1,0, 0.358
2, 1, 1, 2, 29,0,0, 0.000
2, 1, 2, 1, 22,0,0, 0.000
2, 1, 3, 2, 46,0,1, 0.000
2, 1, 4, 1, 20,0,0, 0.000
2, 1, 5, 2, 43,0,1, 0.000
2, 1, 6, 1, 15,0,0, 0.000
2, 1, 7, 2, 26,0,0, 0.000
2, 1, 8, 1, 33,0,1, 0.000
2, 1, 9, 1, 36,0,1, 0.000
2, 1, 10, 1, 39,0,1, 0.000
2, 1, 11, 2, 45,0,1, 0.000
2, 1, 12, 1, 21,0,0, 0.000
2, 1, 13, 1, 41,1,0, 0.310
2, 1, 14, 2, 28,1,1, 0.348
2, 1, 15, 2, 50,0,1, 0.000
2, 1, 16, 1, 13,1,1, 0.305
2, 1, 17, 1, 14,1,1, 0.264
2, 1, 18, 2, 31,0,0, 0.000
2, 1, 19, 1, 19,1,1, 0.315
2, 1, 20, 1, 34,1,0, 0.295
2, 1, 21, 1, 18,0,0, 0.000
2, 1, 22, 2, 32,0,0, 0.000
2, 1, 23, 2, 52,0,1, 0.000
2, 1, 24, 1, 35,1,0, 0.306
2, 1, 25, 1, 42,0,1, 0.000
2, 1, 26, 2, 44,0,1, 0.000
2, 1, 27, 2, 47,1,0, 0.381
2, 1, 28, 2, 24,0,0, 0.000
2, 1, 29, 2, 30,0,0, 0.000
2, 1, 30, 2, 51,0,1, 0.000
2, 1, 31, 2, 49,0,1, 0.000
2, 1, 32, 2, 48,1,0, 0.329
2, 1, 33, 2, 25,0,0, 0.000
2, 1, 34, 1, 37,0,1, 0.000
2, 1, 35, 1, 38,1,0, 0.411
2, 1, 36, 2, 27,1,1, 0.358
2, 1, 37, 2, 23,0,0, 0.000
2, 1, 38, 1, 17,1,1, 0.423
2, 1, 39, 1, 16,1,1, 0.305
1, 3, 0, 2, 45,0,1, 0.000
1, 3, 1, 2, 49,1,0, 0.422
1, 3, 2, 1, 38,1,0, 0.437
1, 3, 3, 2, 47,0,1, 0.000
1, 3, 4, 2, 25,0,0, 0.000
1, 3, 5, 2, 30,0,0, 0.000
1, 3, 6, 1, 34,0,1, 0.000
1, 3, 7, 1, 16,1,1, 0.394
1, 3, 8, 2, 27,0,0, 0.000
1, 3, 9, 1, 37,0,1, 0.000
1, 3, 10, 1, 42,1,0, 0.324
1, 3, 11, 1, 20,1,1, 0.266
1, 3, 12, 2, 46,0,1, 0.000
1, 3, 13, 2, 43,1,0, 0.633
1, 3, 14, 2, 52,0,1, 0.000
1, 3, 15, 2, 23,0,0, 0.000
1, 3, 16, 1, 36,1,0, 0.256
1, 3, 17, 2, 44,0,1, 0.000
1, 3, 18, 1, 18,0,0, 0.000
1, 3, 19, 1, 41,0,1, 0.000
1, 3, 20, 2, 50,1,0, 0.268
1, 3, 21, 2, 29,1,1, 0.728
1, 3, 22, 1, 14,1,1, 0.307
1, 3, 23, 1, 39,1,0, 0.313
1, 3, 24, 2, 32,0,0, 0.000
1, 3, 25, 2, 51,0,1, 0.000
1, 3, 26, 1, 33,0,1, 0.000
1, 3, 27, 1, 15,0,0, 0.000
1, 3, 28, 1, 17,1,1, 0.346
1, 3, 29, 2, 31,0,0, 0.000
1, 3, 30, 1, 22,1,1, 0.270
1, 3, 31, 2, 26,1,1, 0.317
1, 3, 32, 1, 35,0,1, 0.000
1, 3, 33, 1, 21,1,1, 0.309
1, 3, 34, 2, 28,1,1, 0.294
1, 3, 35, 1, 19,0,0, 0.000
1, 3, 36, 1, 40,0,1, 0.000
1, 3, 37, 1, 13,0,0, 0.000
1, 3, 38, 2, 24,0,0, 0.000
1, 3, 39, 2, 48,1,0, 0.419
