Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
1, 2, 32, 1, 41,0,1, 0.000
1, 2, 33, 1, 40,0,1, 0.000
1, 2, 34, 1, 34,1,0, 0.383
1, 2, 35, 1, 42,1,0, 0.691
1, 2, 36, 1, 17,1,1, 0.893
1, 2, 37, 2, 30,0,0, 0.000
1, 2, 38, 2, 46,0,1, 0.000
1, 2, 39, 2, 23,1,1, 0.531
3, 1, 0, 1, 20,1,1, 0.829
3, 1, 1, 2, 45,1,0, 0.725
3, 1, 2, 1, 37,1,0, 0.375
3, 1, 3, 2, 32,0,0, 0.000
3, 1, 4, 2, 50,0,1, 0.000
3, 1, 5, 1, 40,1,0, 0.389
3, 1, 6, 1, 14,1,1, 0.651
3, 1, 7, 2, 52,0,1, 0.000
3, 1, 8, 1, 17,1,1, 0.793
3, 1, 9, 1, 41,1,0, 0.925
3, 1, 10, 2, 29,0,0, 0.000
3, 1, 11, 1, 19,1,1, 0.637
3, 1, 12, 2, 28,1,1, 0.571
3, 1, 13, 1, 42,1,0, 0.581
3, 1, 14, 1, 36,0,1, 0.000
3, 1, 15, 2, 47,0,1, 0.000
3, 1, 16, 2, 23,1,1, 0.429
3, 1, 17, 2, 43,0,1, 0.000
3, 1, 18, 2, 44,1,0, 0.283
3, 1, 19, 1, 35,0,1, 0.000
3, 1, 20, 1, 39,1,0, 0.771
3, 1, 21, 1, 38,1,0, 0.337
3, 1, 22, 1, 13,0,0, 0.000
3, 1, 23, 2, 48,0,1, 0.000
3, 1, 24, 1, 34,1,0, 0.439
3, 1, 25, 1, 16,1,1, 0.981
3, 1, 26, 2, 30,0,0, 0.000
3, 1, 27, 2, 27,1,1, 0.403
3, 1, 28, 2, 49,0,1, 0.000
3, 1, 29, 1, 15,0,0, 0.000
3, 1, 30, 2, 26,1,1, 0.353
3, 1, 31, 2, 24,0,0, 0.000
3, 1, 32, 1, 21,1,1, 0.345
3, 1, 33, 1, 22,0,0, 0.000
3, 1, 34, 2, 51,0,1, 0.000
3, 1, 35, 2, 46,0,1, 0.000
3, 1, 36, 1, 18,1,1, 0.821
3, 1, 37, 1, 33,0,1, 0.000
3, 1, 38, 2, 25,1,1, 0.639
3, 1, 39, 2, 31,0,0, 0.000
