Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
5, 1, 15, 2, 25,0,0, 0.000
5, 1, 16, 1, 36,0,1, 0.000
5, 1, 17, 1, 15,1,1, 1.280
5, 1, 18, 1, 20,1,1, 0.357
5, 1, 19, 2, 46,0,1, 0.000
5, 1, 20, 1, 21,1,1, 0.641
5, 1, 21, 1, 33,0,1, 0.000
5, 1, 22, 1, 39,0,1, 0.000
5, 1, 23, 2, 45,1,0, 0.430
5, 1, 24, 1, 37,0,1, 0.000
5, 1, 25, 1, 19,0,0, 0.000
5, 1, 26, 1, 18,1,1, 0.818
5, 1, 27, 2, 44,0,1, 0.000
5, 1, 28, 2, 31,1,1, 1.202
5, 1, 29, 2, 49,1,0, 1.461
5, 1, 30, 2, 43,0,1, 0.000
5, 1, 31, 2, 24,1,1, 0.946
5, 1, 32, 2, 48,1,0, 0.568
5, 1, 33, 1, 40,0,1, 0.000
5, 1, 34, 1, 22,1,1, 0.897
5, 1, 35, 1, 35,0,1, 0.000
5, 1, 36, 2, 23,1,1, 0.390
5, 1, 37, 2, 28,1,1, 0.721
5, 1, 38, 2, 47,0,1, 0.000
5, 1, 39, 2, 29,1,1, 0.851
4, 3, 0, 2, 25,1,1, 0.412
4, 3, 1, 2, 48,0,1, 0.000
4, 3, 2, 1, 39,0,1, 0.000
4, 3, 3, 2, 29,1,1, 0.651
4, 3, 4, 1, 14,1,1, 0.610
4, 3, 5, 1, 22,0,0, 0.000
4, 3, 6, 2, 52,1,0, 0.705
4, 3, 7, 1, 42,0,1, 0.000
4, 3, 8, 2, 28,0,0, 0.000
4, 3, 9, 2, 32,1,1, 0.803
4, 3, 10, 2, 50,0,1, 0.000
4, 3, 11, 1, 38,0,1, 0.000
4, 3, 12, 1, 36,1,0, 0.964
4, 3, 13, 1, 34,0,1, 0.000
4, 3, 14, 1, 40,0,1, 0.000
4, 3, 15, 1, 19,0,0, 0.000
4, 3, 16, 2, 46,1,0, 0.694
4, 3, 17, 1, 16,1,1, 0.596
4, 3, 18, 2, 27,0,0, 0.000
4, 3, 19, 1, 41,0,1, 0.000
4, 3, 20, 2, 43,1,0, 0.612
4, 3, 21, 1, 18,1,1, 0.871
4, 3, 22, 2, 30,1,1, 0.605
4, 3, 23, 2, 31,0,0, 0.000
4, 3, 24, 1, 35,0,1, 0.000
4, 3, 25, 2, 47,1,0, 0.670
4, 3, 26, 1, 37,0,1, 0.000
4, 3, 27, 2, 23,1,1, 0.760
4, 3, 28, 1, 33,0,1, 0.000
4, 3, 29, 2, 45,1,0, 1.274
4, 3, 30, 2, 44,0,1, 0.000
4, 3, 31, 2, 26,0,0, 0.000
4, 3, 32, 1, 20,1,1, 0.044
4, 3, 33, 1, 15,0,0, 0.000
4, 3, 34, 2, 49,1,0, 0.930
4, 3, 35, 1, 13,0,0, 0.000
4, 3, 36, 2, 24,1,1, 0.878
4, 3, 37, 1, 21,1,1, 0.938
4, 3, 38, 2, 51,1,0, 0.488
4, 3, 39, 1, 17,1,1, 0.627
0, 3, 0, 2, 25,1,1, 0.711
0, 3, 1, 2, 52,0,1, 0.000
0, 3, 2, 2, 49,0,1, 0.000
0, 3, 3, 2, 26,1,1, 0.657
0, 3, 4, 1, 18,0,0, 0.000
0, 3, 5, 2, 23,1,1, 1.045
0, 3, 6, 2, 28,0,0, 0.000
0, 3, 7, 2, 46,1,0, 0.937
0, 3, 8, 1, 19,1,1, 0.417
0, 3, 9, 1, 33,0,1, 0.000
0, 3, 10, 2, 50,1,0, 1.083
0, 3, 11, 2, 45,0,1, 0.000
0, 3, 12, 2, 48,1,0, 0.507
0, 3, 13, 2, 43,0,1, 0.000
0, 3, 14, 1, 39,0,1, 0.000
0, 3, 15, 1, 38,0,1, 0.000
0, 3, 16, 2, 24,0,0, 0.000
0, 3, 17, 2, 32,0,0, 0.000
0, 3, 18, 2, 27,1,1, 0.868
0, 3, 19, 1, 37,1,0, 0.651
0, 3, 20, 1, 20,0,0, 0.000
0, 3, 21, 1, 34,1,0, 0.444
0, 3, 22, 1, 42,1,0, 0.350
0, 3, 23, 2, 51,0,1, 0.000
0, 3, 24, 2, 29,1,1, 0.888
0, 3, 25, 1, 14,1,1, 0.575
0, 3, 26, 1, 41,0,1, 0.000
0, 3, 27, 1, 40,0,1, 0.000
0, 3, 28, 2, 30,0,0, 0.000
0, 3, 29, 1, 15,1,1, 0.506
0, 3, 30, 2, 31,1,1, 0.491
0, 3, 31, 1, 13,0,0, 0.000
0, 3, 32, 1, 22,1,1, 0.437
0, 3, 33, 1, 35,1,0, 0.362
0, 3, 34, 1, 16,0,0, 0.000
0, 3, 35, 1, 36,0,1, 0.000
0, 3, 36, 1, 21,1,1, 0.674
0, 3, 37, 1, 17,0,0, 0.000
0, 3, 38, 2, 47,1,0, 1.109
0, 3, 39, 2, 44,0,1, 0.000
3, 2, 0, 1, 33,0,1, 0.000
3, 2, 1, 2, 51,0,1, 0.000
3, 2, 2, 1, 36,0,1, 0.000
3, 2, 3, 2, 48,0,1, 0.000
3, 2, 4, 2, 45,0,1, 0.000
3, 2, 5, 1, 42,0,1, 0.000
3, 2, 6, 1, 21,1,1, 0.481
3, 2, 7, 1, 13,1,1, 1.253
3, 2, 8, 2, 30,1,1, 0.628
3, 2, 9, 2, 25,0,0, 0.000
3, 2, 10, 1, 35,0,1, 0.000
3, 2, 11, 1, 41,0,1, 0.000
3, 2, 12, 2, 28,1,1, 0.515
3, 2, 13, 2, 52,1,0, 1.423
3, 2, 14, 1, 20,0,0, 0.000
3, 2, 15, 1, 40,0,1, 0.000
3, 2, 16, 2, 47,0,1, 0.000
3, 2, 17, 2, 44,0,1, 0.000
3, 2, 18, 2, 50,1,0, 0.637
3, 2, 19, 2, 23,0,0, 0.000
3, 2, 20, 1, 18,0,0, 0.000
3, 2, 21, 1, 15,0,0, 0.000
3, 2, 22, 2, 24,1,1, 0.459
3, 2, 23, 1, 39,1,0, 1.249
3, 2, 24, 2, 49,0,1, 0.000
3, 2, 25, 2, 27,1,1, 0.482
3, 2, 26, 2, 46,0,1, 0.000
3, 2, 27, 2, 29,0,0, 0.000
3, 2, 28, 2, 26,1,1, 0.379
3, 2, 29, 1, 22,1,1, 1.030
3, 2, 30, 1, 38,0,1, 0.000
3, 2, 31, 1, 16,0,0, 0.000
3, 2, 32, 2, 43,1,0, 0.723
3, 2, 33, 2, 32,0,0, 0.000
3, 2, 34, 1, 19,1,1, 0.992
3, 2, 35, 1, 14,0,0, 0.000
3, 2, 36, 1, 34,0,1, 0.000
3, 2, 37, 2, 31,0,0, 0.000
3, 2, 38, 1, 17,0,0, 0.000
3, 2, 39, 1, 37,0,1, 0.000
2, 1, 0, 1, 21,0,0, 0.000
2, 1, 1, 2, 44,1,0, 0.961
2, 1, 2, 1, 38,1,0, 0.443
2, 1, 3, 2, 31,0,0, 0.000
2, 1, 4, 2, 29,1,1, 0.490
2, 1, 5, 2, 26,1,1, 0.645
2, 1, 6, 2, 48,0,1, 0.000
2, 1, 7, 1, 40,0,1, 0.000
2, 1, 8, 1, 13,0,0, 0.000
2, 1, 9, 1, 20,0,0, 0.000
2, 1, 10, 1, 35,0,1, 0.000
2, 1, 11, 1, 33,0,1, 0.000
2, 1, 12, 2, 47,0,1, 0.000
2, 1, 13, 2, 50,0,1, 0.000
2, 1, 14, 2, 52,1,0, 0.906
2, 1, 15, 1, 42,1,0, 0.398
2, 1, 16, 1, 34,1,0, 0.337
2, 1, 17, 2, 23,1,1, 0.503
2, 1, 18, 2, 24,1,1, 1.166
2, 1, 19, 1, 14,1,1, 0.308
2, 1, 20, 2, 49,0,1, 0.000
2, 1, 21, 2, 27,0,0, 0.000
2, 1, 22, 1, 22,1,1, 1.011
2, 1, 23, 1, 37,0,1, 0.000
2, 1, 24, 1, 15,0,0, 0.000
2, 1, 25, 2, 25,1,1, 0.887
2, 1, 26, 2, 43,1,0, 0.630
2, 1, 27, 2, 46,0,1, 0.000
2, 1, 28, 1, 17,0,0, 0.000
2, 1, 29, 2, 51,1,0, 0.542
2, 1, 30, 2, 45,1,0, 0.339
2, 1, 31, 2, 28,1,1, 0.410
2, 1, 32, 1, 18,0,0, 0.000
2, 1, 33, 1, 36,0,1, 0.000
2, 1, 34, 1, 19,0,0, 0.000
2, 1, 35, 1, 41,0,1, 0.000
2, 1, 36, 1, 16,1,1, 0.494
2, 1, 37, 1, 39,1,0, 0.877
2, 1, 38, 2, 32,1,1, 0.727
2, 1, 39, 2, 30,0,0, 0.000
