Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
0, 3, 39, 2, 30,1,1, 0.329
4, 3, 0, 2, 31,0,0, 0.000
4, 3, 1, 2, 52,1,0, 0.588
4, 3, 2, 1, 40,1,0, 1.316
4, 3, 3, 2, 46,0,1, 0.000
4, 3, 4, 2, 48,0,1, 0.000
4, 3, 5, 1, 41,1,0, 1.105
4, 3, 6, 2, 25,0,0, 0.000
4, 3, 7, 2, 27,1,1, 0.707
4, 3, 8, 1, 34,0,1, 0.000
4, 3, 9, 2, 26,1,1, 0.696
4, 3, 10, 2, 43,0,1, 0.000
4, 3, 11, 1, 38,1,0, 0.355
4, 3, 12, 1, 16,0,0, 0.000
4, 3, 13, 1, 13,1,1, 0.727
4, 3, 14, 1, 36,1,0, 0.676
4, 3, 15, 2, 30,1,1, 0.109
4, 3, 16, 1, 42,1,0, 1.320
4, 3, 17, 1, 20,1,1, 0.519
4, 3, 18, 2, 32,1,1, 0.974
4, 3, 19, 2, 24,0,0, 0.000
4, 3, 20, 2, 29,0,0, 0.000
4, 3, 21, 2, 28,1,1, 0.689
4, 3, 22, 2, 49,0,1, 0.000
4, 3, 23, 1, 17,0,0, 0.000
4, 3, 24, 1, 22,1,1, 1.002
4, 3, 25, 2, 47,0,1, 0.000
4, 3, 26, 1, 33,1,0, 0.518
4, 3, 27, 1, 21,1,1, 0.516
4, 3, 28, 2, 44,1,0, 1.297
4, 3, 29, 1, 14,1,1, 0.447
4, 3, 30, 1, 15,1,1, 0.442
4, 3, 31, 1, 39,0,1, 0.000
4, 3, 32, 1, 19,0,0, 0.000
4, 3, 33, 1, 18,1,1, 0.678
4, 3, 34, 1, 35,0,1, 0.000
4, 3, 35, 2, 50,1,0, 0.436
4, 3, 36, 2, 23,1,1, 0.842
4, 3, 37, 2, 45,0,1, 0.000
4, 3, 38, 2, 51,0,1, 0.000
4, 3, 39, 1, 37,0,1, 0.000
5, 1, 0, 1, 14,1,1, 0.727
5, 1, 1, 1, 38,1,0, 1.133
5, 1, 2, 1, 16,1,1, 0.545
5, 1, 3, 2, 27,0,0, 0.000
5, 1, 4, 1, 20,0,0, 0.000
5, 1, 5, 1, 17,0,0, 0.000
5, 1, 6, 2, 52,1,0, 1.023
5, 1, 7, 1, 40,1,0, 0.666
5, 1, 8, 1, 35,0,1, 0.000
5, 1, 9, 2, 32,0,0, 0.000
5, 1, 10, 1, 36,1,0, 0.930
5, 1, 11, 2, 43,0,1, 0.000
5, 1, 12, 1, 33,1,0, 1.245
5, 1, 13, 2, 31,0,0, 0.000
5, 1, 14, 1, 39,0,1, 0.000
5, 1, 15, 2, 26,1,1, 1.350
5, 1, 16, 1, 42,0,1, 0.000
5, 1, 17, 1, 21,1,1, 0.374
5, 1, 18, 2, 44,1,0, 0.742
5, 1, 19, 1, 18,1,1, 0.757
5, 1, 20, 1, 19,1,1, 0.623
5, 1, 21, 1, 13,1,1, 0.604
5, 1, 22, 1, 41,0,1, 0.000
5, 1, 23, 2, 47,0,1, 0.000
5, 1, 24, 2, 28,1,1, 0.527
5, 1, 25, 1, 34,0,1, 0.000
5, 1, 26, 2, 29,1,1, 0.892
5, 1, 27, 2, 51,1,0, 0.784
5, 1, 28, 2, 23,1,1, 0.855
5, 1, 29, 1, 15,1,1, 0.630
5, 1, 30, 2, 45,1,0, 1.076
5, 1, 31, 2, 30,0,0, 0.000
5, 1, 32, 2, 49,0,1, 0.000
5, 1, 33, 2, 25,1,1, 1.361
5, 1, 34, 2, 24,1,1, 0.391
5, 1, 35, 2, 48,1,0, 0.263
5, 1, 36, 2, 46,1,0, 0.377
5, 1, 37, 1, 37,0,1, 0.000
5, 1, 38, 2, 50,0,1, 0.000
5, 1, 39, 1, 22,0,0, 0.000
3, 2, 0, 2, 25,1,1, 0.459
3, 2, 1, 2, 50,1,0, 0.550
3, 2, 2, 1, 22,0,0, 0.000
3, 2, 3, 2, 51,0,1, 0.000
3, 2, 4, 2, 27,1,1, 0.843
3, 2, 5, 2, 28,1,1, 0.350
3, 2, 6, 1, 42,1,0, 0.556
3, 2, 7, 2, 52,0,1, 0.000
3, 2, 8, 1, 35,0,1, 0.000
3, 2, 9, 2, 44,1,0, 0.466
3, 2, 10, 2, 26,1,1, 0.343
3, 2, 11, 1, 19,0,0, 0.000
3, 2, 12, 2, 29,0,0, 0.000
3, 2, 13, 2, 23,0,0, 0.000
3, 2, 14, 2, 24,1,1, 0.509
3, 2, 15, 1, 20,0,0, 0.000
3, 2, 16, 2, 32,0,0, 0.000
3, 2, 17, 2, 48,0,1, 0.000
3, 2, 18, 2, 45,0,1, 0.000
3, 2, 19, 1, 16,1,1, 0.409
3, 2, 20, 1, 40,0,1, 0.000
3, 2, 21, 2, 49,0,1, 0.000
3, 2, 22, 1, 36,0,1, 0.000
3, 2, 23, 2, 47,0,1, 0.000
3, 2, 24, 2, 43,1,0, 1.045
3, 2, 25, 1, 38,1,0, 1.341
3, 2, 26, 1, 18,1,1, 0.497
3, 2, 27, 2, 31,1,1, 0.543
3, 2, 28, 1, 41,1,0, 0.747
3, 2, 29, 1, 33,0,1, 0.000
3, 2, 30, 1, 13,1,1, 0.421
3, 2, 31, 1, 15,1,1, 0.398
3, 2, 32, 1, 17,1,1, 0.872
3, 2, 33, 1, 34,0,1, 0.000
3, 2, 34, 1, 39,1,0, 1.110
3, 2, 35, 1, 37,0,1, 0.000
3, 2, 36, 1, 14,1,1, 0.532
3, 2, 37, 2, 46,0,1, 0.000
3, 2, 38, 1, 21,1,1, 0.695
3, 2, 39, 2, 30,1,1, 0.371
