Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
0, 1, 32, 1, 34,1,0, 0.451
0, 1, 33, 1, 16,1,1, 0.932
0, 1, 34, 2, 26,1,1, 0.987
0, 1, 35, 2, 27,0,0, 0.000
0, 1, 36, 2, 49,0,1, 0.000
0, 1, 37, 1, 15,1,1, 0.512
0, 1, 38, 2, 46,1,0, 0.620
0, 1, 39, 1, 22,0,0, 0.000
3, 2, 0, 1, 18,1,1, 0.619
3, 2, 1, 2, 51,1,0, 0.445
3, 2, 2, 2, 50,0,1, 0.000
3, 2, 3, 1, 37,0,1, 0.000
3, 2, 4, 1, 20,0,0, 0.000
3, 2, 5, 2, 49,0,1, 0.000
3, 2, 6, 1, 19,1,1, 0.521
3, 2, 7, 1, 38,1,0, 0.531
3, 2, 8, 2, 23,1,1, 0.536
3, 2, 9, 2, 43,0,1, 0.000
3, 2, 10, 2, 46,1,0, 0.880
3, 2, 11, 2, 45,1,0, 0.736
3, 2, 12, 1, 36,1,0, 0.611
3, 2, 13, 1, 21,0,0, 0.000
3, 2, 14, 2, 29,1,1, 0.362
3, 2, 15, 1, 14,1,1, 0.375
3, 2, 16, 2, 27,0,0, 0.000
3, 2, 17, 1, 22,1,1, 1.035
3, 2, 18, 1, 15,0,0, 0.000
3, 2, 19, 2, 24,1,1, 0.332
3, 2, 20, 1, 40,1,0, 0.800
3, 2, 21, 2, 26,1,1, 0.324
3, 2, 22, 2, 25,1,1, 0.425
3, 2, 23, 1, 41,1,0, 0.388
3, 2, 24, 1, 35,0,1, 0.000
3, 2, 25, 1, 33,1,0, 0.412
3, 2, 26, 2, 52,1,0, 0.420
3, 2, 27, 1, 42,0,1, 0.000
3, 2, 28, 1, 13,1,1, 0.393
3, 2, 29, 2, 31,1,1, 0.382
3, 2, 30, 2, 32,1,1, 0.363
3, 2, 31, 1, 34,1,0, 0.498
3, 2, 32, 1, 39,1,0, 0.402
3, 2, 33, 1, 17,1,1, 0.410
3, 2, 34, 2, 28,0,0, 0.000
3, 2, 35, 2, 30,1,1, 1.010
3, 2, 36, 2, 48,0,1, 0.000
3, 2, 37, 2, 47,0,1, 0.000
3, 2, 38, 2, 44,1,0, 0.658
3, 2, 39, 1, 16,0,0, 0.000
2, 3, 0, 1, 15,1,1, 1.063
2, 3, 1, 1, 39,0,1, 0.000
2, 3, 2, 2, 26,1,1, 0.585
2, 3, 3, 1, 41,0,1, 0.000
2, 3, 4, 1, 37,1,0, 0.639
2, 3, 5, 2, 24,0,0, 0.000
2, 3, 6, 2, 25,1,1, 0.387
2, 3, 7, 1, 38,1,0, 0.947
2, 3, 8, 2, 43,0,1, 0.000
2, 3, 9, 2, 46,0,1, 0.000
2, 3, 10, 1, 22,0,0, 0.000
2, 3, 11, 2, 31,1,1, 0.519
2, 3, 12, 2, 48,0,1, 0.000
2, 3, 13, 1, 18,1,1, 0.405
2, 3, 14, 1, 16,0,0, 0.000
2, 3, 15, 1, 21,1,1, 0.609
2, 3, 16, 2, 30,1,1, 0.371
2, 3, 17, 1, 35,0,1, 0.000
2, 3, 18, 1, 14,0,0, 0.000
2, 3, 19, 1, 36,1,0, 0.420
2, 3, 20, 2, 47,0,1, 0.000
2, 3, 21, 2, 32,1,1, 0.809
2, 3, 22, 2, 23,0,0, 0.000
2, 3, 23, 2, 28,0,0, 0.000
2, 3, 24, 2, 51,1,0, 0.505
2, 3, 25, 1, 13,0,0, 0.000
2, 3, 26, 1, 19,0,0, 0.000
2, 3, 27, 1, 20,1,1, 0.418
2, 3, 28, 1, 34,1,0, 0.496
2, 3, 29, 1, 40,0,1, 0.000
2, 3, 30, 1, 33,1,0, 0.425
2, 3, 31, 2, 27,1,1, 0.439
2, 3, 32, 2, 50,0,1, 0.000
2, 3, 33, 2, 44,0,1, 0.000
2, 3, 34, 1, 42,1,0, 0.583
2, 3, 35, 2, 49,1,0, 0.461
2, 3, 36, 2, 52,0,1, 0.000
2, 3, 37, 1, 17,1,1, 0.405
2, 3, 38, 2, 29,1,1, 0.695
2, 3, 39, 2, 45,1,0, 0.584
4, 1, 0, 2, 45,0,1, 0.000
4, 1, 1, 2, 26,1,1, 0.462
4, 1, 2, 1, 41,1,0, 0.328
4, 1, 3, 2, 23,0,0, 0.000
4, 1, 4, 1, 21,1,1, 0.452
4, 1, 5, 1, 17,0,0, 0.000
4, 1, 6, 1, 37,0,1, 0.000
4, 1, 7, 1, 36,1,0, 0.528
4, 1, 8, 2, 44,0,1, 0.000
4, 1, 9, 2, 48,1,0, 0.391
4, 1, 10, 2, 50,1,0, 0.395
4, 1, 11, 2, 43,0,1, 0.000
4, 1, 12, 1, 15,0,0, 0.000
4, 1, 13, 2, 32,0,0, 0.000
4, 1, 14, 1, 34,1,0, 0.591
4, 1, 15, 1, 40,0,1, 0.000
4, 1, 16, 2, 31,1,1, 0.457
4, 1, 17, 2, 27,1,1, 0.354
4, 1, 18, 2, 51,0,1, 0.000
4, 1, 19, 2, 29,1,1, 0.472
4, 1, 20, 2, 25,0,0, 0.000
4, 1, 21, 1, 13,0,0, 0.000
4, 1, 22, 1, 20,1,1, 0.676
4, 1, 23, 1, 18,1,1, 0.475
4, 1, 24, 1, 38,1,0, 0.469
4, 1, 25, 2, 47,0,1, 0.000
4, 1, 26, 2, 24,0,0, 0.000
4, 1, 27, 1, 19,1,1, 0.611
4, 1, 28, 2, 49,0,1, 0.000
4, 1, 29, 1, 35,0,1, 0.000
4, 1, 30, 1, 33,0,1, 0.000
4, 1, 31, 2, 28,1,1, 0.507
4, 1, 32, 2, 52,1,0, 0.337
4, 1, 33, 1, 14,1,1, 0.716
4, 1, 34, 1, 22,1,1, 0.472
4, 1, 35, 1, 16,0,0, 0.000
4, 1, 36, 2, 30,0,0, 0.000
4, 1, 37, 2, 46,0,1, 0.000
4, 1, 38, 1, 42,0,1, 0.000
4, 1, 39, 1, 39,0,1, 0.000
