Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
4, 1, 39, 1, 39,1,0, 0.528
3, 2, 0, 1, 38,1,0, 0.503
3, 2, 1, 1, 41,1,0, 0.672
3, 2, 2, 2, 48,1,0, 0.689
3, 2, 3, 1, 13,0,0, 0.000
3, 2, 4, 1, 14,1,1, 0.478
3, 2, 5, 2, 52,1,0, 0.617
3, 2, 6, 1, 21,0,0, 0.000
3, 2, 7, 2, 27,0,0, 0.000
3, 2, 8, 1, 37,0,1, 0.000
3, 2, 9, 2, 25,1,1, 0.462
3, 2, 10, 2, 23,1,1, 0.416
3, 2, 11, 2, 46,0,1, 0.000
3, 2, 12, 2, 31,1,1, 0.446
3, 2, 13, 2, 43,1,0, 0.528
3, 2, 14, 1, 20,0,0, 0.000
3, 2, 15, 2, 28,1,1, 0.879
3, 2, 16, 1, 42,0,1, 0.000
3, 2, 17, 2, 26,1,1, 0.485
3, 2, 18, 1, 35,1,0, 0.560
3, 2, 19, 1, 40,0,1, 0.000
3, 2, 20, 2, 44,0,1, 0.000
3, 2, 21, 2, 29,1,1, 0.716
3, 2, 22, 2, 30,1,1, 0.469
3, 2, 23, 1, 22,0,0, 0.000
3, 2, 24, 2, 45,0,1, 0.000
3, 2, 25, 1, 36,1,0, 0.501
3, 2, 26, 2, 51,1,0, 0.460
3, 2, 27, 2, 24,1,1, 0.341
3, 2, 28, 1, 19,1,1, 0.905
3, 2, 29, 1, 34,1,0, 0.456
3, 2, 30, 1, 33,1,0, 1.154
3, 2, 31, 2, 32,1,1, 0.455
3, 2, 32, 1, 15,0,0, 0.000
3, 2, 33, 1, 16,1,1, 0.344
3, 2, 34, 1, 39,0,1, 0.000
3, 2, 35, 1, 18,1,1, 0.700
3, 2, 36, 1, 17,1,1, 0.514
3, 2, 37, 2, 47,0,1, 0.000
3, 2, 38, 2, 49,0,1, 0.000
3, 2, 39, 2, 50,0,1, 0.000
2, 3, 0, 2, 30,1,1, 0.416
2, 3, 1, 2, 24,1,1, 0.331
2, 3, 2, 1, 14,0,0, 0.000
2, 3, 3, 1, 40,0,1, 0.000
2, 3, 4, 2, 51,1,0, 0.521
2, 3, 5, 1, 15,0,0, 0.000
2, 3, 6, 1, 22,0,0, 0.000
2, 3, 7, 2, 50,0,1, 0.000
2, 3, 8, 1, 39,1,0, 0.355
2, 3, 9, 1, 33,1,0, 0.382
2, 3, 10, 1, 37,1,0, 0.471
2, 3, 11, 1, 38,0,1, 0.000
2, 3, 12, 2, 31,1,1, 0.362
2, 3, 13, 1, 34,1,0, 0.710
2, 3, 14, 1, 36,0,1, 0.000
2, 3, 15, 1, 20,0,0, 0.000
2, 3, 16, 1, 19,0,0, 0.000
2, 3, 17, 2, 28,1,1, 0.499
2, 3, 18, 2, 26,1,1, 0.729
2, 3, 19, 2, 29,1,1, 0.545
2, 3, 20, 1, 35,0,1, 0.000
2, 3, 21, 1, 42,0,1, 0.000
2, 3, 22, 1, 16,0,0, 0.000
2, 3, 23, 1, 21,1,1, 0.445
2, 3, 24, 2, 32,1,1, 0.383
2, 3, 25, 2, 49,1,0, 0.367
2, 3, 26, 1, 41,0,1, 0.000
2, 3, 27, 1, 17,1,1, 0.506
2, 3, 28, 2, 48,1,0, 0.458
2, 3, 29, 2, 23,1,1, 0.535
2, 3, 30, 2, 45,0,1, 0.000
2, 3, 31, 1, 18,0,0, 0.000
2, 3, 32, 1, 13,1,1, 0.553
2, 3, 33, 2, 47,0,1, 0.000
2, 3, 34, 2, 25,1,1, 0.513
2, 3, 35, 2, 27,1,1, 0.592
2, 3, 36, 2, 43,1,0, 0.813
2, 3, 37, 2, 46,0,1, 0.000
2, 3, 38, 2, 44,0,1, 0.000
2, 3, 39, 2, 52,0,1, 0.000
1, 2, 0, 1, 40,0,1, 0.000
1, 2, 1, 1, 37,1,0, 0.535
1, 2, 2, 1, 42,1,0, 0.500
1, 2, 3, 1, 21,0,0, 0.000
1, 2, 4, 2, 27,0,0, 0.000
1, 2, 5, 2, 50,0,1, 0.000
1, 2, 6, 1, 20,1,1, 0.475
1, 2, 7, 2, 43,1,0, 0.519
1, 2, 8, 1, 18,1,1, 0.532
1, 2, 9, 2, 52,1,0, 0.548
1, 2, 10, 2, 25,1,1, 0.523
1, 2, 11, 1, 36,0,1, 0.000
1, 2, 12, 2, 29,1,1, 0.453
1, 2, 13, 2, 23,1,1, 0.444
1, 2, 14, 1, 15,1,1, 0.522
1, 2, 15, 2, 24,0,0, 0.000
1, 2, 16, 1, 22,1,1, 0.820
1, 2, 17, 1, 33,0,1, 0.000
1, 2, 18, 1, 34,1,0, 0.698
1, 2, 19, 2, 30,0,0, 0.000
1, 2, 20, 2, 28,1,1, 0.522
1, 2, 21, 2, 46,0,1, 0.000
1, 2, 22, 2, 26,0,0, 0.000
1, 2, 23, 2, 49,0,1, 0.000
1, 2, 24, 2, 47,0,1, 0.000
1, 2, 25, 1, 38,0,1, 0.000
1, 2, 26, 1, 16,1,1, 0.508
1, 2, 27, 1, 13,1,1, 0.420
1, 2, 28, 1, 17,1,1, 0.437
1, 2, 29, 2, 48,1,0, 0.731
1, 2, 30, 1, 14,1,1, 1.155
1, 2, 31, 1, 39,1,0, 0.574
1, 2, 32, 2, 51,0,1, 0.000
1, 2, 33, 1, 41,0,1, 0.000
1, 2, 34, 2, 32,0,0, 0.000
1, 2, 35, 2, 31,1,1, 0.344
1, 2, 36, 2, 45,0,1, 0.000
1, 2, 37, 2, 44,0,1, 0.000
1, 2, 38, 1, 19,0,0, 0.000
1, 2, 39, 1, 35,1,0, 0.705
