Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
3, 3, 7, 1, 15,0,0, 0.000
3, 3, 8, 2, 29,0,0, 0.000
3, 3, 9, 2, 48,0,1, 0.000
3, 3, 10, 2, 47,0,1, 0.000
3, 3, 11, 1, 42,0,1, 0.000
3, 3, 12, 2, 25,1,1, 0.621
3, 3, 13, 2, 45,1,0, 0.447
3, 3, 14, 2, 26,1,1, 0.549
3, 3, 15, 2, 31,1,1, 0.577
3, 3, 16, 2, 30,1,1, 0.561
3, 3, 17, 1, 14,0,0, 0.000
3, 3, 18, 2, 44,1,0, 0.815
3, 3, 19, 1, 39,0,1, 0.000
3, 3, 20, 1, 36,0,1, 0.000
3, 3, 21, 1, 22,1,1, 0.249
3, 3, 22, 2, 46,1,0, 0.643
3, 3, 23, 2, 52,0,1, 0.000
3, 3, 24, 2, 51,0,1, 0.000
3, 3, 25, 2, 24,0,0, 0.000
3, 3, 26, 1, 41,1,0, 0.361
3, 3, 27, 1, 18,1,1, 0.521
3, 3, 28, 1, 37,0,1, 0.000
3, 3, 29, 2, 49,0,1, 0.000
3, 3, 30, 2, 28,1,1, 0.337
3, 3, 31, 2, 43,0,1, 0.000
3, 3, 32, 1, 17,1,1, 0.871
3, 3, 33, 1, 13,1,1, 0.497
3, 3, 34, 1, 38,1,0, 0.449
3, 3, 35, 1, 33,0,1, 0.000
3, 3, 36, 2, 23,0,0, 0.000
3, 3, 37, 1, 21,1,1, 0.413
3, 3, 38, 2, 27,0,0, 0.000
3, 3, 39, 1, 20,0,0, 0.000
4, 1, 0, 2, 27,1,1, 0.459
4, 1, 1, 2, 52,1,0, 0.613
4, 1, 2, 2, 50,0,1, 0.000
4, 1, 3, 2, 46,0,1, 0.000
4, 1, 4, 2, 44,1,0, 0.661
4, 1, 5, 2, 48,1,0, 0.587
4, 1, 6, 2, 47,0,1, 0.000
4, 1, 7, 1, 22,1,1, 0.297
4, 1, 8, 1, 37,0,1, 0.000
4, 1, 9, 2, 45,0,1, 0.000
4, 1, 10, 1, 15,1,1, 0.041
4, 1, 11, 1, 20,1,1, 0.511
4, 1, 12, 1, 19,1,1, 0.489
4, 1, 13, 2, 43,0,1, 0.000
4, 1, 14, 2, 24,1,1, 0.427
4, 1, 15, 1, 16,1,1, 0.603
4, 1, 16, 1, 17,1,1, 0.607
4, 1, 17, 1, 36,1,0, 0.397
4, 1, 18, 2, 30,1,1, 0.311
4, 1, 19, 1, 42,1,0, 0.495
4, 1, 20, 2, 25,0,0, 0.000
4, 1, 21, 1, 14,1,1, 0.421
4, 1, 22, 1, 40,1,0, 0.685
4, 1, 23, 2, 51,0,1, 0.000
4, 1, 24, 2, 49,0,1, 0.000
4, 1, 25, 1, 21,0,0, 0.000
4, 1, 26, 2, 32,1,1, 0.337
4, 1, 27, 1, 39,0,1, 0.000
4, 1, 28, 2, 28,1,1, 0.379
4, 1, 29, 2, 26,0,0, 0.000
4, 1, 30, 2, 29,0,0, 0.000
4, 1, 31, 1, 38,1,0, 0.563
4, 1, 32, 1, 34,0,1, 0.000
4, 1, 33, 1, 18,0,0, 0.000
4, 1, 34, 2, 31,0,0, 0.000
4, 1, 35, 1, 13,1,1, 0.957
4, 1, 36, 1, 35,0,1, 0.000
4, 1, 37, 1, 41,0,1, 0.000
4, 1, 38, 1, 33,1,0, 0.677
4, 1, 39, 2, 23,0,0, 0.000
5, 2, 0, 1, 19,1,1, 0.841
5, 2, 1, 1, 33,1,0, 0.503
5, 2, 2, 1, 36,0,1, 0.000
5, 2, 3, 2, 50,1,0, 1.077
5, 2, 4, 2, 25,1,1, 0.459
5, 2, 5, 2, 47,0,1, 0.000
5, 2, 6, 2, 32,1,1, 0.477
5, 2, 7, 1, 18,1,1, 0.393
5, 2, 8, 1, 38,0,1, 0.000
5, 2, 9, 1, 22,0,0, 0.000
5, 2, 10, 2, 52,0,1, 0.000
5, 2, 11, 1, 37,1,0, 0.371
5, 2, 12, 2, 49,0,1, 0.000
5, 2, 13, 2, 23,1,1, 0.399
5, 2, 14, 2, 26,1,1, 0.453
5, 2, 15, 1, 14,1,1, 0.587
5, 2, 16, 2, 48,0,1, 0.000
5, 2, 17, 1, 13,0,0, 0.000
5, 2, 18, 1, 34,0,1, 0.000
5, 2, 19, 2, 28,0,0, 0.000
5, 2, 20, 2, 30,1,1, 0.911
5, 2, 21, 2, 45,1,0, 0.387
5, 2, 22, 1, 20,1,1, 0.703
5, 2, 23, 2, 44,0,1, 0.000
5, 2, 24, 2, 29,0,0, 0.000
5, 2, 25, 2, 51,1,0, 0.567
5, 2, 26, 1, 21,1,1, 0.307
5, 2, 27, 1, 39,0,1, 0.000
5, 2, 28, 2, 31,1,1, 0.457
5, 2, 29, 1, 40,1,0, 0.529
5, 2, 30, 1, 41,0,1, 0.000
5, 2, 31, 2, 43,0,1, 0.000
5, 2, 32, 1, 17,1,1, 0.349
5, 2, 33, 1, 16,1,1, 0.439
5, 2, 34, 1, 15,1,1, 0.477
5, 2, 35, 1, 42,0,1, 0.000
5, 2, 36, 2, 24,1,1, 0.617
5, 2, 37, 2, 27,1,1, 0.629
5, 2, 38, 2, 46,0,1, 0.000
5, 2, 39, 1, 35,1,0, 1.313
