Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
3.0,3.0,0.0,1.0,15.0,1.0,1.0,0.43200000000000005
3.0,3.0,1.0,1.0,36.0,0.0,1.0,0.0
3.0,3.0,2.0,2.0,26.0,1.0,1.0,0.475
3.0,3.0,3.0,1.0,21.0,0.0,0.0,0.0
3.0,3.0,4.0,1.0,35.0,1.0,0.0,0.5710000000000001
3.0,3.0,5.0,1.0,18.0,0.0,0.0,0.0
3.0,3.0,6.0,1.0,37.0,0.0,1.0,0.0
3.0,3.0,7.0,1.0,20.0,1.0,1.0,0.431
3.0,3.0,8.0,2.0,29.0,1.0,1.0,0.763
3.0,3.0,9.0,2.0,27.0,0.0,0.0,0.0
3.0,3.0,10.0,2.0,47.0,1.0,0.0,0.813
3.0,3.0,11.0,2.0,46.0,0.0,1.0,0.0
3.0,3.0,12.0,2.0,52.0,0.0,1.0,0.0
3.0,3.0,13.0,1.0,22.0,1.0,1.0,0.841
3.0,3.0,14.0,1.0,13.0,1.0,1.0,0.934
3.0,3.0,15.0,1.0,17.0,1.0,1.0,0.5670000000000001
3.0,3.0,16.0,1.0,39.0,0.0,1.0,0.0
3.0,3.0,17.0,1.0,14.0,0.0,0.0,0.0
3.0,3.0,18.0,2.0,49.0,1.0,0.0,0.8
3.0,3.0,19.0,2.0,44.0,0.0,1.0,0.0
3.0,3.0,20.0,2.0,32.0,0.0,0.0,0.0
3.0,3.0,21.0,2.0,45.0,0.0,1.0,0.0
3.0,3.0,22.0,2.0,50.0,1.0,0.0,0.5660000000000001
3.0,3.0,23.0,2.0,31.0,0.0,0.0,0.0
3.0,3.0,24.0,2.0,24.0,1.0,1.0,0.5870000000000001
3.0,3.0,25.0,1.0,33.0,0.0,1.0,0.5870000000000001
3.0,3.0,26.0,2.0,43.0,0.0,1.0,0.0
3.0,3.0,27.0,2.0,25.0,1.0,1.0,0.493
3.0,3.0,28.0,1.0,34.0,1.0,0.0,0.557
3.0,3.0,29.0,1.0,41.0,1.0,0.0,0.518
3.0,3.0,30.0,1.0,40.0,0.0,1.0,0.0
3.0,3.0,31.0,2.0,28.0,0.0,0.0,0.0
3.0,3.0,32.0,1.0,38.0,0.0,1.0,0.0
3.0,3.0,33.0,1.0,16.0,1.0,1.0,0.392
3.0,3.0,34.0,2.0,23.0,1.0,1.0,0.562
3.0,3.0,35.0,2.0,30.0,1.0,1.0,0.647
3.0,3.0,36.0,1.0,42.0,1.0,0.0,0.621
3.0,3.0,37.0,2.0,51.0,0.0,1.0,0.0
3.0,3.0,38.0,1.0,19.0,1.0,1.0,0.557
3.0,3.0,39.0,2.0,48.0,1.0,0.0,0.45399999999999996
2.0,2.0,0.0,2.0,30.0,1.0,1.0,0.634
2.0,2.0,1.0,2.0,27.0,1.0,1.0,0.769
2.0,2.0,2.0,2.0,52.0,0.0,1.0,0.0
2.0,2.0,3.0,1.0,18.0,1.0,1.0,0.603
2.0,2.0,4.0,1.0,17.0,1.0,1.0,0.934
2.0,2.0,5.0,1.0,40.0,0.0,1.0,0.0
2.0,2.0,6.0,2.0,32.0,1.0,1.0,0.647
2.0,2.0,7.0,2.0,45.0,1.0,0.0,0.9059999999999999
2.0,2.0,8.0,2.0,51.0,0.0,1.0,0.0
2.0,2.0,9.0,1.0,19.0,0.0,0.0,0.0
2.0,2.0,10.0,1.0,20.0,0.0,0.0,0.0
2.0,2.0,11.0,1.0,21.0,1.0,1.0,0.41200000000000003
2.0,2.0,12.0,1.0,16.0,1.0,1.0,1.011
2.0,2.0,13.0,2.0,25.0,1.0,1.0,1.067
2.0,2.0,14.0,2.0,43.0,1.0,0.0,0.595
2.0,2.0,15.0,2.0,24.0,1.0,1.0,0.599
2.0,2.0,16.0,1.0,38.0,1.0,0.0,0.6579999999999999
2.0,2.0,17.0,1.0,37.0,1.0,0.0,1.0859999999999999
2.0,2.0,18.0,2.0,46.0,0.0,1.0,0.0
2.0,2.0,19.0,2.0,44.0,0.0,1.0,0.0
2.0,2.0,20.0,2.0,47.0,1.0,0.0,1.246
2.0,2.0,21.0,2.0,48.0,1.0,0.0,1.0390000000000001
2.0,2.0,22.0,1.0,13.0,1.0,1.0,0.7040000000000001
2.0,2.0,23.0,1.0,33.0,0.0,1.0,0.0
2.0,2.0,24.0,1.0,39.0,1.0,0.0,0.687
2.0,2.0,25.0,1.0,35.0,1.0,0.0,0.742
2.0,2.0,26.0,1.0,15.0,0.0,0.0,0.0
2.0,2.0,27.0,2.0,23.0,0.0,0.0,0.0
2.0,2.0,28.0,1.0,34.0,1.0,0.0,0.445
2.0,2.0,29.0,2.0,50.0,0.0,1.0,0.0
2.0,2.0,30.0,2.0,29.0,1.0,1.0,0.43
2.0,2.0,31.0,1.0,36.0,0.0,1.0,0.0
2.0,2.0,32.0,2.0,31.0,1.0,1.0,0.6809999999999999
2.0,2.0,33.0,2.0,28.0,0.0,0.0,0.0
2.0,2.0,34.0,1.0,22.0,1.0,1.0,0.57
2.0,2.0,35.0,1.0,41.0,0.0,1.0,0.0
2.0,2.0,36.0,2.0,49.0,0.0,1.0,0.0
2.0,2.0,37.0,1.0,14.0,1.0,1.0,0.445
2.0,2.0,38.0,1.0,42.0,0.0,1.0,0.0
2.0,2.0,39.0,2.0,26.0,1.0,1.0,0.5429999999999999
1.0,1.0,0.0,1.0,34.0,1.0,0.0,0.519
1.0,1.0,1.0,2.0,32.0,1.0,1.0,0.47200000000000003
1.0,1.0,2.0,2.0,49.0,0.0,1.0,0.0
1.0,1.0,3.0,1.0,21.0,1.0,1.0,0.434
1.0,1.0,4.0,1.0,18.0,1.0,1.0,0.466
1.0,1.0,5.0,1.0,15.0,0.0,0.0,0.0
1.0,1.0,6.0,1.0,19.0,1.0,1.0,0.532
1.0,1.0,7.0,2.0,25.0,0.0,0.0,0.0
1.0,1.0,8.0,2.0,43.0,1.0,0.0,0.49
1.0,1.0,9.0,1.0,39.0,1.0,0.0,0.5529999999999999
1.0,1.0,10.0,1.0,35.0,1.0,0.0,0.494
1.0,1.0,11.0,1.0,37.0,1.0,0.0,0.502
1.0,1.0,12.0,2.0,51.0,1.0,0.0,0.544
1.0,1.0,13.0,2.0,26.0,0.0,0.0,0.0
1.0,1.0,14.0,1.0,42.0,1.0,0.0,0.912
1.0,1.0,15.0,2.0,47.0,1.0,0.0,0.41100000000000003
1.0,1.0,16.0,1.0,38.0,1.0,0.0,0.429
1.0,1.0,17.0,2.0,30.0,0.0,0.0,0.0
1.0,1.0,18.0,1.0,22.0,1.0,1.0,0.49700000000000005
1.0,1.0,19.0,2.0,45.0,1.0,0.0,0.763
1.0,1.0,20.0,2.0,52.0,1.0,0.0,0.474
1.0,1.0,21.0,2.0,24.0,0.0,0.0,0.0
1.0,1.0,22.0,1.0,16.0,1.0,1.0,0.469
1.0,1.0,23.0,1.0,33.0,0.0,1.0,0.469
1.0,1.0,24.0,1.0,13.0,1.0,1.0,0.49700000000000005
1.0,1.0,25.0,2.0,29.0,1.0,1.0,1.196
1.0,1.0,26.0,2.0,50.0,0.0,1.0,0.0
1.0,1.0,27.0,2.0,31.0,0.0,0.0,0.0
1.0,1.0,28.0,1.0,20.0,1.0,1.0,0.39899999999999997
1.0,1.0,29.0,2.0,23.0,1.0,1.0,0.478
1.0,1.0,30.0,2.0,27.0,1.0,1.0,0.47700000000000004
1.0,1.0,31.0,1.0,17.0,1.0,1.0,0.645
1.0,1.0,32.0,1.0,36.0,0.0,1.0,0.0
1.0,1.0,33.0,1.0,14.0,1.0,1.0,0.474
1.0,1.0,34.0,2.0,44.0,1.0,0.0,0.948
1.0,1.0,35.0,1.0,41.0,1.0,0.0,1.091
1.0,1.0,36.0,2.0,48.0,0.0,1.0,0.0
1.0,1.0,37.0,2.0,46.0,0.0,1.0,0.0
1.0,1.0,38.0,1.0,40.0,1.0,0.0,0.631
1.0,1.0,39.0,2.0,28.0,1.0,1.0,0.51
0.0,3.0,0.0,2.0,46.0,1.0,0.0,0.48
0.0,3.0,1.0,1.0,40.0,0.0,1.0,0.0
0.0,3.0,2.0,2.0,26.0,0.0,0.0,0.0
0.0,3.0,3.0,2.0,23.0,1.0,1.0,1.1420000000000001
0.0,3.0,4.0,1.0,42.0,1.0,0.0,0.48700000000000004
0.0,3.0,5.0,1.0,36.0,1.0,0.0,0.363
0.0,3.0,6.0,1.0,15.0,1.0,1.0,0.456
0.0,3.0,7.0,2.0,47.0,1.0,0.0,0.43200000000000005
0.0,3.0,8.0,1.0,13.0,1.0,1.0,0.455
0.0,3.0,9.0,2.0,44.0,0.0,1.0,0.0
0.0,3.0,10.0,1.0,20.0,0.0,0.0,0.0
0.0,3.0,11.0,1.0,38.0,0.0,1.0,0.0
0.0,3.0,12.0,2.0,49.0,1.0,0.0,0.527
0.0,3.0,13.0,1.0,19.0,1.0,1.0,0.409
0.0,3.0,14.0,1.0,18.0,1.0,1.0,0.40700000000000003
0.0,3.0,15.0,2.0,25.0,0.0,0.0,0.0
0.0,3.0,16.0,1.0,37.0,0.0,1.0,0.0
0.0,3.0,17.0,2.0,32.0,0.0,0.0,0.0
0.0,3.0,18.0,2.0,48.0,1.0,0.0,0.445
0.0,3.0,19.0,2.0,50.0,1.0,0.0,0.818
0.0,3.0,20.0,1.0,21.0,0.0,0.0,0.0
0.0,3.0,21.0,1.0,34.0,1.0,0.0,0.396
0.0,3.0,22.0,2.0,29.0,0.0,0.0,0.0
0.0,3.0,23.0,1.0,41.0,0.0,1.0,0.0
0.0,3.0,24.0,1.0,16.0,0.0,0.0,0.0
0.0,3.0,25.0,1.0,22.0,1.0,1.0,1.375
0.0,3.0,26.0,1.0,35.0,1.0,0.0,0.331
0.0,3.0,27.0,1.0,33.0,0.0,1.0,0.331
0.0,3.0,28.0,2.0,45.0,0.0,1.0,0.0
0.0,3.0,29.0,2.0,52.0,1.0,0.0,0.523
0.0,3.0,30.0,2.0,28.0,1.0,1.0,0.285
0.0,3.0,31.0,2.0,24.0,0.0,0.0,0.0
0.0,3.0,32.0,2.0,31.0,0.0,0.0,0.0
0.0,3.0,33.0,1.0,17.0,0.0,0.0,0.0
0.0,3.0,34.0,2.0,27.0,0.0,0.0,0.0
0.0,3.0,35.0,2.0,51.0,0.0,1.0,0.0
0.0,3.0,36.0,1.0,14.0,0.0,0.0,0.0
0.0,3.0,37.0,1.0,39.0,1.0,0.0,0.836
0.0,3.0,38.0,2.0,30.0,1.0,1.0,0.444
0.0,3.0,39.0,2.0,43.0,0.0,1.0,0.0
4.0,1.0,0.0,1.0,40.0,0.0,1.0,0.0
4.0,1.0,1.0,1.0,18.0,1.0,1.0,0.39799999999999996
4.0,1.0,2.0,2.0,45.0,0.0,1.0,0.0
4.0,1.0,3.0,2.0,30.0,1.0,1.0,0.316
4.0,1.0,4.0,1.0,16.0,1.0,1.0,0.541
