Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
3, 3, 13, 1, 36,1,0, 0.756
3, 3, 14, 0, 30,0,0, 0.000
3, 3, 15, 0, 24,0,0, 0.000
3, 3, 16, 1, 35,0,1, 0.000
3, 3, 17, 2, 48,0,1, 0.000
3, 3, 18, 0, 19,0,0, 0.000
3, 3, 19, 2, 31,1,1, 0.941
3, 3, 20, 2, 46,0,1, 0.000
3, 3, 21, 0, 32,0,0, 0.000
3, 3, 22, 2, 51,0,1, 0.000
3, 3, 23, 2, 50,0,1, 0.000
3, 3, 24, 0, 18,0,0, 0.000
3, 3, 25, 2, 43,0,1, 0.000
3, 3, 26, 2, 47,0,1, 0.000
3, 3, 27, 2, 49,0,1, 0.000
3, 3, 28, 2, 25,1,1, 0.855
3, 3, 29, 1, 16,1,1, 0.977
3, 3, 30, 1, 40,0,1, 0.000
3, 3, 31, 2, 52,0,1, 0.000
3, 3, 32, 0, 17,0,0, 0.000
3, 3, 33, 0, 20,0,0, 0.000
3, 3, 34, 0, 13,0,0, 0.000
3, 3, 35, 0, 15,0,0, 0.000
3, 3, 36, 1, 34,0,1, 0.000
3, 3, 37, 1, 42,0,1, 0.000
3, 3, 38, 1, 37,0,1, 0.000
3, 3, 39, 2, 44,0,1, 0.000
