Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
4, 2, 39, 2, 44,0,1, 0.000
1, 1, 0, 1, 14,1,1, 0.626
1, 1, 1, 2, 44,0,1, 0.000
1, 1, 2, 1, 38,0,1, 0.000
1, 1, 3, 1, 22,0,0, 0.000
1, 1, 4, 1, 40,0,1, 0.000
1, 1, 5, 2, 50,0,1, 0.000
1, 1, 6, 1, 36,0,1, 0.000
1, 1, 7, 2, 23,0,0, 0.000
1, 1, 8, 1, 37,0,1, 0.000
1, 1, 9, 2, 32,0,0, 0.000
1, 1, 10, 2, 30,0,0, 0.000
1, 1, 11, 2, 28,1,1, 0.801
1, 1, 12, 2, 25,1,1, 0.858
1, 1, 13, 1, 15,1,1, 0.949
1, 1, 14, 2, 46,0,1, 0.000
1, 1, 15, 2, 47,0,1, 0.000
1, 1, 16, 2, 31,0,0, 0.000
1, 1, 17, 1, 13,1,1, 0.653
1, 1, 18, 1, 42,1,0, 0.942
1, 1, 19, 1, 41,0,1, 0.000
1, 1, 20, 2, 27,0,0, 0.000
1, 1, 21, 2, 24,1,1, 1.154
1, 1, 22, 2, 26,0,0, 0.000
1, 1, 23, 2, 49,0,1, 0.000
1, 1, 24, 1, 19,1,1, 0.939
1, 1, 25, 2, 52,0,1, 0.000
1, 1, 26, 1, 20,0,0, 0.000
1, 1, 27, 2, 45,1,0, 0.975
1, 1, 28, 2, 51,1,0, 0.710
1, 1, 29, 2, 48,0,1, 0.000
1, 1, 30, 1, 35,0,1, 0.000
1, 1, 31, 2, 43,0,1, 0.000
1, 1, 32, 1, 21,1,1, 0.731
1, 1, 33, 1, 18,1,1, 0.934
1, 1, 34, 1, 39,0,1, 0.000
1, 1, 35, 2, 29,0,0, 0.000
1, 1, 36, 1, 17,0,0, 0.000
1, 1, 37, 1, 34,0,1, 0.000
1, 1, 38, 1, 33,0,1, 0.000
1, 1, 39, 1, 16,1,1, 0.568
5, 1, 0, 2, 31,0,0, 0.000
5, 1, 1, 2, 49,0,1, 0.000
5, 1, 2, 2, 45,0,1, 0.000
5, 1, 3, 1, 33,0,1, 0.000
5, 1, 4, 2, 28,1,1, 0.601
5, 1, 5, 1, 36,0,1, 0.000
5, 1, 6, 1, 13,0,0, 0.000
5, 1, 7, 2, 23,1,1, 1.049
5, 1, 8, 1, 17,0,0, 0.000
5, 1, 9, 2, 43,0,1, 0.000
5, 1, 10, 1, 20,1,1, 0.571
5, 1, 11, 2, 26,1,1, 1.403
5, 1, 12, 1, 38,0,1, 0.000
5, 1, 13, 2, 48,0,1, 0.000
5, 1, 14, 1, 19,1,1, 1.139
5, 1, 15, 1, 42,1,0, 1.190
5, 1, 16, 2, 46,0,1, 0.000
5, 1, 17, 1, 37,0,1, 0.000
5, 1, 18, 2, 50,0,1, 0.000
5, 1, 19, 1, 34,0,1, 0.000
5, 1, 20, 2, 30,1,1, 0.585
5, 1, 21, 2, 32,0,0, 0.000
5, 1, 22, 2, 25,0,0, 0.000
5, 1, 23, 1, 40,0,1, 0.000
5, 1, 24, 1, 14,0,0, 0.000
5, 1, 25, 2, 52,0,1, 0.000
