Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
3.0,1.0,0.0,1.0,16.0,1.0,1.0,0.022000000000000002
3.0,1.0,1.0,1.0,42.0,1.0,0.0,0.565
3.0,1.0,2.0,1.0,35.0,0.0,1.0,0.0
3.0,1.0,3.0,1.0,20.0,1.0,1.0,0.424
3.0,1.0,4.0,2.0,23.0,1.0,1.0,0.33899999999999997
3.0,1.0,5.0,1.0,39.0,0.0,1.0,0.0
3.0,1.0,6.0,2.0,28.0,0.0,0.0,0.0
3.0,1.0,7.0,2.0,43.0,1.0,0.0,0.289
3.0,1.0,8.0,2.0,25.0,1.0,1.0,0.43200000000000005
3.0,1.0,9.0,1.0,36.0,0.0,1.0,0.0
3.0,1.0,10.0,1.0,38.0,0.0,1.0,0.0
3.0,1.0,11.0,2.0,48.0,1.0,0.0,0.504
3.0,1.0,12.0,1.0,22.0,1.0,1.0,0.289
3.0,1.0,13.0,2.0,46.0,0.0,1.0,0.0
3.0,1.0,14.0,1.0,37.0,1.0,0.0,0.389
3.0,1.0,15.0,1.0,17.0,1.0,1.0,0.467
3.0,1.0,16.0,1.0,21.0,1.0,1.0,0.349
3.0,1.0,17.0,1.0,13.0,0.0,0.0,0.0
3.0,1.0,18.0,2.0,26.0,1.0,1.0,0.836
3.0,1.0,19.0,1.0,33.0,0.0,1.0,0.836
3.0,1.0,20.0,1.0,34.0,0.0,1.0,0.0
3.0,1.0,21.0,2.0,50.0,0.0,1.0,0.0
3.0,1.0,22.0,2.0,45.0,0.0,1.0,0.0
3.0,1.0,23.0,2.0,49.0,1.0,0.0,0.363
3.0,1.0,24.0,2.0,31.0,0.0,0.0,0.0
3.0,1.0,25.0,2.0,47.0,0.0,1.0,0.0
3.0,1.0,26.0,1.0,15.0,0.0,0.0,0.0
3.0,1.0,27.0,2.0,44.0,0.0,1.0,0.0
3.0,1.0,28.0,1.0,19.0,0.0,0.0,0.0
3.0,1.0,29.0,1.0,41.0,0.0,1.0,0.0
3.0,1.0,30.0,2.0,51.0,0.0,1.0,0.0
3.0,1.0,31.0,1.0,14.0,1.0,1.0,1.0659999999999998
3.0,1.0,32.0,2.0,27.0,0.0,0.0,0.0
3.0,1.0,33.0,2.0,52.0,0.0,1.0,0.0
3.0,1.0,34.0,2.0,30.0,1.0,1.0,0.268
3.0,1.0,35.0,1.0,18.0,0.0,0.0,0.0
3.0,1.0,36.0,2.0,29.0,0.0,0.0,0.0
3.0,1.0,37.0,2.0,32.0,1.0,1.0,0.534
3.0,1.0,38.0,2.0,24.0,0.0,0.0,0.0
3.0,1.0,39.0,1.0,40.0,1.0,0.0,0.379
0.0,1.0,0.0,2.0,25.0,1.0,1.0,0.27399999999999997
0.0,1.0,1.0,2.0,23.0,1.0,1.0,0.363
0.0,1.0,2.0,2.0,45.0,1.0,0.0,0.305
0.0,1.0,3.0,2.0,29.0,0.0,0.0,0.0
0.0,1.0,4.0,1.0,16.0,1.0,1.0,0.40399999999999997
0.0,1.0,5.0,2.0,28.0,1.0,1.0,0.264
0.0,1.0,6.0,2.0,50.0,1.0,0.0,0.664
0.0,1.0,7.0,2.0,24.0,1.0,1.0,0.316
0.0,1.0,8.0,1.0,40.0,0.0,1.0,0.0
0.0,1.0,9.0,2.0,48.0,0.0,1.0,0.0
0.0,1.0,10.0,1.0,21.0,1.0,1.0,0.264
0.0,1.0,11.0,1.0,38.0,0.0,1.0,0.0
0.0,1.0,12.0,2.0,32.0,1.0,1.0,0.41600000000000004
0.0,1.0,13.0,2.0,43.0,0.0,1.0,0.0
0.0,1.0,14.0,2.0,52.0,0.0,1.0,0.0
0.0,1.0,15.0,2.0,46.0,1.0,0.0,0.354
0.0,1.0,16.0,1.0,34.0,1.0,0.0,0.387
0.0,1.0,17.0,2.0,30.0,1.0,1.0,0.369
0.0,1.0,18.0,1.0,41.0,0.0,1.0,0.0
0.0,1.0,19.0,1.0,14.0,0.0,0.0,0.0
0.0,1.0,20.0,1.0,13.0,1.0,1.0,0.37799999999999995
0.0,1.0,21.0,1.0,20.0,1.0,1.0,0.898
0.0,1.0,22.0,1.0,36.0,0.0,1.0,0.0
0.0,1.0,23.0,1.0,37.0,1.0,0.0,0.36
0.0,1.0,24.0,1.0,42.0,0.0,1.0,0.0
0.0,1.0,25.0,2.0,47.0,0.0,1.0,0.0
0.0,1.0,26.0,2.0,27.0,0.0,0.0,0.0
0.0,1.0,27.0,2.0,51.0,0.0,1.0,0.0
