Block,stimulation_condition,Trial,bridge/house[1/2],image_code,space_pressed,correct_incorrect,reaction_time
0, 3, 0, 2, 23,1,1, 0.669
0, 3, 1, 1, 41,1,0, 0.279
0, 3, 2, 1, 20,1,1, 0.349
0, 3, 3, 1, 34,1,0, 0.571
0, 3, 4, 2, 51,1,0, 0.647
0, 3, 5, 2, 25,1,1, 0.441
0, 3, 6, 2, 52,0,1, 0.000
0, 3, 7, 2, 44,0,1, 0.000
0, 3, 8, 2, 50,1,0, 0.321
0, 3, 9, 1, 39,1,0, 0.431
0, 3, 10, 1, 38,1,0, 0.401
0, 3, 11, 2, 26,0,0, 0.000
0, 3, 12, 2, 27,1,1, 0.283
0, 3, 13, 1, 40,1,0, 0.413
0, 3, 14, 1, 33,0,1, 0.000
0, 3, 15, 1, 17,1,1, 0.313
0, 3, 16, 1, 22,1,1, 0.511
0, 3, 17, 2, 28,1,1, 0.309
0, 3, 18, 1, 13,1,1, 0.321
0, 3, 19, 1, 16,1,1, 0.401
0, 3, 20, 2, 47,0,1, 0.000
0, 3, 21, 1, 37,1,0, 0.959
0, 3, 22, 2, 46,1,0, 0.337
0, 3, 23, 1, 14,0,0, 0.000
0, 3, 24, 2, 30,1,1, 0.345
0, 3, 25, 1, 21,0,0, 0.000
0, 3, 26, 2, 24,0,0, 0.000
0, 3, 27, 2, 48,0,1, 0.000
0, 3, 28, 1, 42,0,1, 0.000
0, 3, 29, 2, 32,1,1, 0.307
0, 3, 30, 2, 43,1,0, 0.991
0, 3, 31, 2, 29,1,1, 0.457
0, 3, 32, 1, 35,0,1, 0.000
0, 3, 33, 1, 36,0,1, 0.000
0, 3, 34, 1, 19,1,1, 0.333
0, 3, 35, 2, 45,0,1, 0.000
0, 3, 36, 2, 49,1,0, 0.315
0, 3, 37, 2, 31,0,0, 0.000
0, 3, 38, 1, 15,1,1, 0.305
0, 3, 39, 1, 18,1,1, 0.327
1, 1, 0, 2, 24,0,0, 0.000
1, 1, 1, 2, 32,0,0, 0.000
1, 1, 2, 2, 26,1,1, 0.541
1, 1, 3, 1, 35,0,1, 0.000
1, 1, 4, 2, 51,1,0, 0.415
1, 1, 5, 1, 42,0,1, 0.000
1, 1, 6, 2, 29,0,0, 0.000
1, 1, 7, 2, 44,0,1, 0.000
1, 1, 8, 2, 43,1,0, 0.365
1, 1, 9, 1, 16,0,0, 0.000
1, 1, 10, 2, 48,1,0, 0.389
1, 1, 11, 2, 52,0,1, 0.000
1, 1, 12, 2, 31,1,1, 0.317
1, 1, 13, 1, 38,0,1, 0.000
1, 1, 14, 2, 47,0,1, 0.000
1, 1, 15, 1, 15,1,1, 0.317
1, 1, 16, 2, 46,0,1, 0.000
1, 1, 17, 1, 18,1,1, 0.289
1, 1, 18, 1, 33,0,1, 0.000
1, 1, 19, 1, 39,1,0, 0.509
1, 1, 20, 1, 34,0,1, 0.000
